"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"TP7"	-3.660281	"White_eyes"	48	"White"	"eyes"
"TP8"	-1.185348	"White_eyes"	48	"White"	"eyes"
"P7/T5"	-2.45014	"White_eyes"	48	"White"	"eyes"
"VEOG"	2.81411	"White_eyes"	48	"White"	"eyes"
"HEOG"	-0.194426	"White_eyes"	48	"White"	"eyes"
"Nose"	-1.46759	"White_eyes"	48	"White"	"eyes"
"FZ"	-2.476368	"White_fore"	48	"White"	"fore"
"FC3"	-2.337689	"White_fore"	48	"White"	"fore"
"FCZ"	-2.738957	"White_fore"	48	"White"	"fore"
"FC4"	-3.829192	"White_fore"	48	"White"	"fore"
"C3"	-2.889222	"White_fore"	48	"White"	"fore"
"CZ"	-2.531082	"White_fore"	48	"White"	"fore"
"C4"	-3.336137	"White_fore"	48	"White"	"fore"
"CP3"	-2.747675	"White_fore"	48	"White"	"fore"
"CPZ"	-2.971741	"White_fore"	48	"White"	"fore"
"CP4"	-3.26616	"White_fore"	48	"White"	"fore"
"P3"	-2.79199	"White_fore"	48	"White"	"fore"
"PZ"	-2.851887	"White_fore"	48	"White"	"fore"
"P4"	-2.726241	"White_fore"	48	"White"	"fore"
"Oz"	-0.629621	"White_fore"	48	"White"	"fore"
"FP1"	0.643929	"White_fore"	48	"White"	"fore"
"FP2"	4.166826	"White_fore"	48	"White"	"fore"
"A2"	1.241689	"White_fore"	48	"White"	"fore"
"P8/T6"	-2.055868	"White_fore"	48	"White"	"fore"
"TP7"	-2.142268	"White_fore"	48	"White"	"fore"
"TP8"	-2.531516	"White_fore"	48	"White"	"fore"
"P7/T5"	-1.758118	"White_fore"	48	"White"	"fore"
"VEOG"	4.136907	"White_fore"	48	"White"	"fore"
"HEOG"	-3.31146	"White_fore"	48	"White"	"fore"
"Nose"	0.919058	"White_fore"	48	"White"	"fore"
"FZ"	1.652506	"Black_eyes"	49	"Black"	"eyes"
"FC3"	1.601853	"Black_eyes"	49	"Black"	"eyes"
"FCZ"	1.077903	"Black_eyes"	49	"Black"	"eyes"
"FC4"	-0.273268	"Black_eyes"	49	"Black"	"eyes"
"C3"	1.273816	"Black_eyes"	49	"Black"	"eyes"
"CZ"	0.517513	"Black_eyes"	49	"Black"	"eyes"
"C4"	-0.664041	"Black_eyes"	49	"Black"	"eyes"
"CP3"	0.643225	"Black_eyes"	49	"Black"	"eyes"
"CPZ"	-0.324687	"Black_eyes"	49	"Black"	"eyes"
"CP4"	-1.868207	"Black_eyes"	49	"Black"	"eyes"
"P3"	0.229339	"Black_eyes"	49	"Black"	"eyes"
"PZ"	-1.12023	"Black_eyes"	49	"Black"	"eyes"
"P4"	-3.112808	"Black_eyes"	49	"Black"	"eyes"
"Oz"	-1.350645	"Black_eyes"	49	"Black"	"eyes"
"FP1"	1.330475	"Black_eyes"	49	"Black"	"eyes"
"FP2"	-0.489519	"Black_eyes"	49	"Black"	"eyes"
"A2"	2.680331	"Black_eyes"	49	"Black"	"eyes"
"P8/T6"	-4.504967	"Black_eyes"	49	"Black"	"eyes"
"TP7"	1.082808	"Black_eyes"	49	"Black"	"eyes"
"TP8"	-2.047562	"Black_eyes"	49	"Black"	"eyes"
"P7/T5"	0.824542	"Black_eyes"	49	"Black"	"eyes"
"VEOG"	16.779978	"Black_eyes"	49	"Black"	"eyes"
"HEOG"	-0.690624	"Black_eyes"	49	"Black"	"eyes"
"Nose"	-1.64217	"Black_eyes"	49	"Black"	"eyes"
"FZ"	1.730649	"Black_fore"	49	"Black"	"fore"
"FC3"	1.672865	"Black_fore"	49	"Black"	"fore"
"FCZ"	1.330121	"Black_fore"	49	"Black"	"fore"
"FC4"	0.842869	"Black_fore"	49	"Black"	"fore"
"C3"	1.643777	"Black_fore"	49	"Black"	"fore"
"CZ"	1.040197	"Black_fore"	49	"Black"	"fore"
"C4"	1.018701	"Black_fore"	49	"Black"	"fore"
"CP3"	1.299706	"Black_fore"	49	"Black"	"fore"
"CPZ"	0.234671	"Black_fore"	49	"Black"	"fore"
"CP4"	0.127015	"Black_fore"	49	"Black"	"fore"
"P3"	0.727794	"Black_fore"	49	"Black"	"fore"
"PZ"	-0.848373	"Black_fore"	49	"Black"	"fore"
"P4"	-1.092207	"Black_fore"	49	"Black"	"fore"
"Oz"	-0.791793	"Black_fore"	49	"Black"	"fore"
"FP1"	1.097194	"Black_fore"	49	"Black"	"fore"
"FP2"	1.575331	"Black_fore"	49	"Black"	"fore"
"A2"	1.58194	"Black_fore"	49	"Black"	"fore"
"P8/T6"	-2.35941	"Black_fore"	49	"Black"	"fore"
"TP7"	1.844446	"Black_fore"	49	"Black"	"fore"
"TP8"	-0.631661	"Black_fore"	49	"Black"	"fore"
"P7/T5"	1.594396	"Black_fore"	49	"Black"	"fore"
"VEOG"	10.519235	"Black_fore"	49	"Black"	"fore"
"HEOG"	-1.186498	"Black_fore"	49	"Black"	"fore"
"Nose"	-0.340312	"Black_fore"	49	"Black"	"fore"
"FZ"	-0.196803	"White_eyes"	49	"White"	"eyes"
"FC3"	0.644822	"White_eyes"	49	"White"	"eyes"
"FCZ"	0.504209	"White_eyes"	49	"White"	"eyes"
"FC4"	0.036105	"White_eyes"	49	"White"	"eyes"
"C3"	0.474636	"White_eyes"	49	"White"	"eyes"
"CZ"	-0.146271	"White_eyes"	49	"White"	"eyes"
"C4"	-0.712558	"White_eyes"	49	"White"	"eyes"
"CP3"	-0.188394	"White_eyes"	49	"White"	"eyes"
"CPZ"	-0.460878	"White_eyes"	49	"White"	"eyes"
"CP4"	-1.567838	"White_eyes"	49	"White"	"eyes"
"P3"	-0.05534	"White_eyes"	49	"White"	"eyes"
"PZ"	-1.197891	"White_eyes"	49	"White"	"eyes"
"P4"	-2.319509	"White_eyes"	49	"White"	"eyes"
"Oz"	-1.499074	"White_eyes"	49	"White"	"eyes"
"FP1"	-0.165995	"White_eyes"	49	"White"	"eyes"
"FP2"	-0.868164	"White_eyes"	49	"White"	"eyes"
"A2"	2.986344	"White_eyes"	49	"White"	"eyes"
"P8/T6"	-2.537656	"White_eyes"	49	"White"	"eyes"
"TP7"	0.330062	"White_eyes"	49	"White"	"eyes"
"TP8"	-1.684099	"White_eyes"	49	"White"	"eyes"
"P7/T5"	1.906848	"White_eyes"	49	"White"	"eyes"
"VEOG"	5.393158	"White_eyes"	49	"White"	"eyes"
"HEOG"	-0.863921	"White_eyes"	49	"White"	"eyes"
"Nose"	-5.888392	"White_eyes"	49	"White"	"eyes"
"FZ"	0.368365	"White_fore"	49	"White"	"fore"
"FC3"	0.655869	"White_fore"	49	"White"	"fore"
"FCZ"	-0.284157	"White_fore"	49	"White"	"fore"
"FC4"	-0.110138	"White_fore"	49	"White"	"fore"
"C3"	0.79796	"White_fore"	49	"White"	"fore"
"CZ"	-0.067203	"White_fore"	49	"White"	"fore"
"C4"	-0.528627	"White_fore"	49	"White"	"fore"
"CP3"	0.497516	"White_fore"	49	"White"	"fore"
"CPZ"	-1.150113	"White_fore"	49	"White"	"fore"
"CP4"	-1.128001	"White_fore"	49	"White"	"fore"
"P3"	-0.077639	"White_fore"	49	"White"	"fore"
"PZ"	-1.623286	"White_fore"	49	"White"	"fore"
"P4"	-1.555984	"White_fore"	49	"White"	"fore"
"Oz"	-1.009782	"White_fore"	49	"White"	"fore"
"FP1"	-0.019955	"White_fore"	49	"White"	"fore"
"FP2"	-0.870567	"White_fore"	49	"White"	"fore"
"A2"	2.020754	"White_fore"	49	"White"	"fore"
"P8/T6"	-2.063168	"White_fore"	49	"White"	"fore"
"TP7"	0.935787	"White_fore"	49	"White"	"fore"
"TP8"	-1.282734	"White_fore"	49	"White"	"fore"
"P7/T5"	0.936233	"White_fore"	49	"White"	"fore"
"VEOG"	2.540928	"White_fore"	49	"White"	"fore"
"HEOG"	-0.559886	"White_fore"	49	"White"	"fore"
"Nose"	-5.702647	"White_fore"	49	"White"	"fore"
"FZ"	4.845374	"Black_eyes"	50	"Black"	"eyes"
"FC3"	5.206502	"Black_eyes"	50	"Black"	"eyes"
"FCZ"	4.727395	"Black_eyes"	50	"Black"	"eyes"
"FC4"	2.052366	"Black_eyes"	50	"Black"	"eyes"
"C3"	4.653345	"Black_eyes"	50	"Black"	"eyes"
"CZ"	3.786674	"Black_eyes"	50	"Black"	"eyes"
"C4"	0.953242	"Black_eyes"	50	"Black"	"eyes"
"CP3"	3.852496	"Black_eyes"	50	"Black"	"eyes"
"CPZ"	2.509651	"Black_eyes"	50	"Black"	"eyes"
"CP4"	0.297345	"Black_eyes"	50	"Black"	"eyes"
"P3"	3.702429	"Black_eyes"	50	"Black"	"eyes"
"PZ"	1.030762	"Black_eyes"	50	"Black"	"eyes"
"P4"	-0.498496	"Black_eyes"	50	"Black"	"eyes"
"Oz"	-1.908845	"Black_eyes"	50	"Black"	"eyes"
"FP1"	3.765747	"Black_eyes"	50	"Black"	"eyes"
"FP2"	3.504819	"Black_eyes"	50	"Black"	"eyes"
"A2"	3.752475	"Black_eyes"	50	"Black"	"eyes"
"P8/T6"	-3.268217	"Black_eyes"	50	"Black"	"eyes"
"TP7"	4.35296	"Black_eyes"	50	"Black"	"eyes"
"TP8"	-1.074369	"Black_eyes"	50	"Black"	"eyes"
"P7/T5"	3.185617	"Black_eyes"	50	"Black"	"eyes"
"VEOG"	0.068076	"Black_eyes"	50	"Black"	"eyes"
"HEOG"	-1.789506	"Black_eyes"	50	"Black"	"eyes"
"Nose"	2.221608	"Black_eyes"	50	"Black"	"eyes"
"FZ"	5.609312	"Black_fore"	50	"Black"	"fore"
"FC3"	5.242902	"Black_fore"	50	"Black"	"fore"
"FCZ"	6.345908	"Black_fore"	50	"Black"	"fore"
"FC4"	3.830337	"Black_fore"	50	"Black"	"fore"
"C3"	5.394196	"Black_fore"	50	"Black"	"fore"
"CZ"	6.246142	"Black_fore"	50	"Black"	"fore"
"C4"	2.693839	"Black_fore"	50	"Black"	"fore"
"CP3"	5.025269	"Black_fore"	50	"Black"	"fore"
"CPZ"	5.01788	"Black_fore"	50	"Black"	"fore"
"CP4"	2.38128	"Black_fore"	50	"Black"	"fore"
"P3"	4.728972	"Black_fore"	50	"Black"	"fore"
"PZ"	3.956464	"Black_fore"	50	"Black"	"fore"
"P4"	2.064721	"Black_fore"	50	"Black"	"fore"
"Oz"	-1.122334	"Black_fore"	50	"Black"	"fore"
"FP1"	3.757094	"Black_fore"	50	"Black"	"fore"
"FP2"	2.836325	"Black_fore"	50	"Black"	"fore"
"A2"	2.196849	"Black_fore"	50	"Black"	"fore"
"P8/T6"	-2.103472	"Black_fore"	50	"Black"	"fore"
"TP7"	2.862654	"Black_fore"	50	"Black"	"fore"
"TP8"	-0.976589	"Black_fore"	50	"Black"	"fore"
"P7/T5"	2.130575	"Black_fore"	50	"Black"	"fore"
"VEOG"	1.822856	"Black_fore"	50	"Black"	"fore"
"HEOG"	-1.610934	"Black_fore"	50	"Black"	"fore"
"Nose"	3.771065	"Black_fore"	50	"Black"	"fore"
"FZ"	1.396104	"White_eyes"	50	"White"	"eyes"
"FC3"	2.307331	"White_eyes"	50	"White"	"eyes"
"FCZ"	1.766915	"White_eyes"	50	"White"	"eyes"
"FC4"	0.061297	"White_eyes"	50	"White"	"eyes"
"C3"	1.458486	"White_eyes"	50	"White"	"eyes"
"CZ"	0.364827	"White_eyes"	50	"White"	"eyes"
"C4"	-1.623715	"White_eyes"	50	"White"	"eyes"
"CP3"	1.30242	"White_eyes"	50	"White"	"eyes"
"CPZ"	-1.019497	"White_eyes"	50	"White"	"eyes"
"CP4"	-2.634497	"White_eyes"	50	"White"	"eyes"
"P3"	1.328001	"White_eyes"	50	"White"	"eyes"
"PZ"	-2.173891	"White_eyes"	50	"White"	"eyes"
"P4"	-3.455742	"White_eyes"	50	"White"	"eyes"
"Oz"	-1.715941	"White_eyes"	50	"White"	"eyes"
"FP1"	2.391927	"White_eyes"	50	"White"	"eyes"
"FP2"	1.422994	"White_eyes"	50	"White"	"eyes"
"A2"	3.38891	"White_eyes"	50	"White"	"eyes"
"P8/T6"	-4.099453	"White_eyes"	50	"White"	"eyes"
"TP7"	2.988441	"White_eyes"	50	"White"	"eyes"
"TP8"	-2.341364	"White_eyes"	50	"White"	"eyes"
"P7/T5"	2.627728	"White_eyes"	50	"White"	"eyes"
"VEOG"	0.964445	"White_eyes"	50	"White"	"eyes"
"HEOG"	-1.265358	"White_eyes"	50	"White"	"eyes"
"Nose"	1.726562	"White_eyes"	50	"White"	"eyes"
"FZ"	3.996403	"White_fore"	50	"White"	"fore"
"FC3"	4.563537	"White_fore"	50	"White"	"fore"
"FCZ"	4.555789	"White_fore"	50	"White"	"fore"
"FC4"	2.587808	"White_fore"	50	"White"	"fore"
"C3"	4.698027	"White_fore"	50	"White"	"fore"
"CZ"	4.437035	"White_fore"	50	"White"	"fore"
"C4"	1.949949	"White_fore"	50	"White"	"fore"
"CP3"	5.133037	"White_fore"	50	"White"	"fore"
"CPZ"	4.489144	"White_fore"	50	"White"	"fore"
"CP4"	2.043883	"White_fore"	50	"White"	"fore"
"P3"	6.113308	"White_fore"	50	"White"	"fore"
"PZ"	4.471763	"White_fore"	50	"White"	"fore"
"P4"	2.809923	"White_fore"	50	"White"	"fore"
"Oz"	-1.518779	"White_fore"	50	"White"	"fore"
"FP1"	2.05643	"White_fore"	50	"White"	"fore"
"FP2"	1.263273	"White_fore"	50	"White"	"fore"
"A2"	2.996728	"White_fore"	50	"White"	"fore"
"P8/T6"	-2.005212	"White_fore"	50	"White"	"fore"
"TP7"	3.143697	"White_fore"	50	"White"	"fore"
"TP8"	-1.246817	"White_fore"	50	"White"	"fore"
"P7/T5"	3.045546	"White_fore"	50	"White"	"fore"
"VEOG"	0.40395	"White_fore"	50	"White"	"fore"
"HEOG"	-0.90557	"White_fore"	50	"White"	"fore"
"Nose"	-0.196918	"White_fore"	50	"White"	"fore"
"FZ"	1.564348	"Black_eyes"	51	"Black"	"eyes"
"FC3"	1.202732	"Black_eyes"	51	"Black"	"eyes"
"FCZ"	1.562871	"Black_eyes"	51	"Black"	"eyes"
"FC4"	0.745882	"Black_eyes"	51	"Black"	"eyes"
"C3"	0.993033	"Black_eyes"	51	"Black"	"eyes"
"CZ"	0.817366	"Black_eyes"	51	"Black"	"eyes"
"C4"	0.712458	"Black_eyes"	51	"Black"	"eyes"
"CP3"	0.677672	"Black_eyes"	51	"Black"	"eyes"
"CPZ"	0.09952	"Black_eyes"	51	"Black"	"eyes"
"CP4"	0.550085	"Black_eyes"	51	"Black"	"eyes"
"P3"	0.383745	"Black_eyes"	51	"Black"	"eyes"
"PZ"	0.514459	"Black_eyes"	51	"Black"	"eyes"
"P4"	0.221952	"Black_eyes"	51	"Black"	"eyes"
"Oz"	0.130744	"Black_eyes"	51	"Black"	"eyes"
"FP1"	-1.147295	"Black_eyes"	51	"Black"	"eyes"
"FP2"	-0.520629	"Black_eyes"	51	"Black"	"eyes"
"A2"	-0.258533	"Black_eyes"	51	"Black"	"eyes"
"P8/T6"	1.122763	"Black_eyes"	51	"Black"	"eyes"
"TP7"	0.033656	"Black_eyes"	51	"Black"	"eyes"
"TP8"	0.316693	"Black_eyes"	51	"Black"	"eyes"
"P7/T5"	0.053699	"Black_eyes"	51	"Black"	"eyes"
"VEOG"	7.965404	"Black_eyes"	51	"Black"	"eyes"
"HEOG"	-3.567821	"Black_eyes"	51	"Black"	"eyes"
"Nose"	-1.48406	"Black_eyes"	51	"Black"	"eyes"
"FZ"	1.427901	"Black_fore"	51	"Black"	"fore"
"FC3"	0.71751	"Black_fore"	51	"Black"	"fore"
"FCZ"	2.046938	"Black_fore"	51	"Black"	"fore"
"FC4"	1.683936	"Black_fore"	51	"Black"	"fore"
"C3"	0.742481	"Black_fore"	51	"Black"	"fore"
"CZ"	1.97127	"Black_fore"	51	"Black"	"fore"
"C4"	1.930237	"Black_fore"	51	"Black"	"fore"
"CP3"	0.775706	"Black_fore"	51	"Black"	"fore"
"CPZ"	1.488917	"Black_fore"	51	"Black"	"fore"
"CP4"	1.412836	"Black_fore"	51	"Black"	"fore"
"P3"	0.912219	"Black_fore"	51	"Black"	"fore"
"PZ"	1.32733	"Black_fore"	51	"Black"	"fore"
"P4"	1.341157	"Black_fore"	51	"Black"	"fore"
"Oz"	0.8306	"Black_fore"	51	"Black"	"fore"
"FP1"	1.278386	"Black_fore"	51	"Black"	"fore"
"FP2"	0.015684	"Black_fore"	51	"Black"	"fore"
"A2"	-1.647202	"Black_fore"	51	"Black"	"fore"
"P8/T6"	-0.318358	"Black_fore"	51	"Black"	"fore"
"TP7"	-2.346242	"Black_fore"	51	"Black"	"fore"
"TP8"	0.52827	"Black_fore"	51	"Black"	"fore"
"P7/T5"	-2.39412	"Black_fore"	51	"Black"	"fore"
"VEOG"	5.123864	"Black_fore"	51	"Black"	"fore"
"HEOG"	-1.873485	"Black_fore"	51	"Black"	"fore"
"Nose"	0.506876	"Black_fore"	51	"Black"	"fore"
"FZ"	-1.626645	"White_eyes"	51	"White"	"eyes"
"FC3"	-0.708625	"White_eyes"	51	"White"	"eyes"
"FCZ"	-1.291441	"White_eyes"	51	"White"	"eyes"
"FC4"	-1.752484	"White_eyes"	51	"White"	"eyes"
"C3"	-0.198542	"White_eyes"	51	"White"	"eyes"
"CZ"	-0.798204	"White_eyes"	51	"White"	"eyes"
"C4"	-1.253622	"White_eyes"	51	"White"	"eyes"
"CP3"	-0.410108	"White_eyes"	51	"White"	"eyes"
"CPZ"	-0.898668	"White_eyes"	51	"White"	"eyes"
"CP4"	-1.172787	"White_eyes"	51	"White"	"eyes"
"P3"	-0.018008	"White_eyes"	51	"White"	"eyes"
"PZ"	-0.132871	"White_eyes"	51	"White"	"eyes"
"P4"	-1.151171	"White_eyes"	51	"White"	"eyes"
"Oz"	0.176346	"White_eyes"	51	"White"	"eyes"
"FP1"	-1.209352	"White_eyes"	51	"White"	"eyes"
"FP2"	-2.333008	"White_eyes"	51	"White"	"eyes"
"A2"	-0.352233	"White_eyes"	51	"White"	"eyes"
"P8/T6"	-1.05401	"White_eyes"	51	"White"	"eyes"
"TP7"	-2.073197	"White_eyes"	51	"White"	"eyes"
"TP8"	-2.073747	"White_eyes"	51	"White"	"eyes"
"P7/T5"	-2.044091	"White_eyes"	51	"White"	"eyes"
"VEOG"	9.877762	"White_eyes"	51	"White"	"eyes"
"HEOG"	-3.55141	"White_eyes"	51	"White"	"eyes"
"Nose"	-2.285772	"White_eyes"	51	"White"	"eyes"
"FZ"	-0.669824	"White_fore"	51	"White"	"fore"
"FC3"	-0.089919	"White_fore"	51	"White"	"fore"
"FCZ"	-0.58602	"White_fore"	51	"White"	"fore"
"FC4"	-0.421366	"White_fore"	51	"White"	"fore"
"C3"	-0.167065	"White_fore"	51	"White"	"fore"
"CZ"	-0.273868	"White_fore"	51	"White"	"fore"
"C4"	-0.660177	"White_fore"	51	"White"	"fore"
"CP3"	-0.352033	"White_fore"	51	"White"	"fore"
"CPZ"	-0.369358	"White_fore"	51	"White"	"fore"
"CP4"	-0.679404	"White_fore"	51	"White"	"fore"
"P3"	-0.347957	"White_fore"	51	"White"	"fore"
"PZ"	-0.640508	"White_fore"	51	"White"	"fore"
"P4"	-0.7788	"White_fore"	51	"White"	"fore"
"Oz"	0.150182	"White_fore"	51	"White"	"fore"
"FP1"	-0.147329	"White_fore"	51	"White"	"fore"
"FP2"	-1.313423	"White_fore"	51	"White"	"fore"
"A2"	-0.300364	"White_fore"	51	"White"	"fore"
"P8/T6"	-1.201661	"White_fore"	51	"White"	"fore"
"TP7"	-2.336231	"White_fore"	51	"White"	"fore"
"TP8"	-0.476262	"White_fore"	51	"White"	"fore"
"P7/T5"	-2.323221	"White_fore"	51	"White"	"fore"
"VEOG"	4.026724	"White_fore"	51	"White"	"fore"
"HEOG"	-2.517632	"White_fore"	51	"White"	"fore"
"Nose"	0.346937	"White_fore"	51	"White"	"fore"
"FZ"	-0.392824	"Black_eyes"	52	"Black"	"eyes"
"FC3"	-0.795239	"Black_eyes"	52	"Black"	"eyes"
"FCZ"	0.131588	"Black_eyes"	52	"Black"	"eyes"
"FC4"	-0.840218	"Black_eyes"	52	"Black"	"eyes"
"C3"	-1.216614	"Black_eyes"	52	"Black"	"eyes"
"CZ"	-0.489054	"Black_eyes"	52	"Black"	"eyes"
"C4"	-1.70173	"Black_eyes"	52	"Black"	"eyes"
"CP3"	-1.273126	"Black_eyes"	52	"Black"	"eyes"
"CPZ"	-2.087155	"Black_eyes"	52	"Black"	"eyes"
"CP4"	-2.351851	"Black_eyes"	52	"Black"	"eyes"
"P3"	-1.010062	"Black_eyes"	52	"Black"	"eyes"
"PZ"	-2.863492	"Black_eyes"	52	"Black"	"eyes"
"P4"	-2.552187	"Black_eyes"	52	"Black"	"eyes"
"Oz"	-0.20177	"Black_eyes"	52	"Black"	"eyes"
"FP1"	0.805732	"Black_eyes"	52	"Black"	"eyes"
"FP2"	-0.309168	"Black_eyes"	52	"Black"	"eyes"
"A2"	0.409532	"Black_eyes"	52	"Black"	"eyes"
"P8/T6"	-1.798325	"Black_eyes"	52	"Black"	"eyes"
"TP7"	-0.399322	"Black_eyes"	52	"Black"	"eyes"
"TP8"	-2.238434	"Black_eyes"	52	"Black"	"eyes"
"P7/T5"	0.012124	"Black_eyes"	52	"Black"	"eyes"
"VEOG"	4.067532	"Black_eyes"	52	"Black"	"eyes"
"HEOG"	-2.685744	"Black_eyes"	52	"Black"	"eyes"
"Nose"	-0.081293	"Black_eyes"	52	"Black"	"eyes"
"FZ"	-1.200483	"Black_fore"	52	"Black"	"fore"
"FC3"	-0.537252	"Black_fore"	52	"Black"	"fore"
"FCZ"	-1.17879	"Black_fore"	52	"Black"	"fore"
"FC4"	-0.937194	"Black_fore"	52	"Black"	"fore"
"C3"	0.336237	"Black_fore"	52	"Black"	"fore"
"CZ"	-0.21707	"Black_fore"	52	"Black"	"fore"
"C4"	-0.720896	"Black_fore"	52	"Black"	"fore"
"CP3"	0.833596	"Black_fore"	52	"Black"	"fore"
"CPZ"	0.295055	"Black_fore"	52	"Black"	"fore"
"CP4"	-0.655275	"Black_fore"	52	"Black"	"fore"
"P3"	1.623233	"Black_fore"	52	"Black"	"fore"
"PZ"	0.234098	"Black_fore"	52	"Black"	"fore"
"P4"	0.084109	"Black_fore"	52	"Black"	"fore"
"Oz"	-0.510294	"Black_fore"	52	"Black"	"fore"
"FP1"	-0.357873	"Black_fore"	52	"Black"	"fore"
"FP2"	-0.991454	"Black_fore"	52	"Black"	"fore"
"A2"	1.019357	"Black_fore"	52	"Black"	"fore"
"P8/T6"	0.011848	"Black_fore"	52	"Black"	"fore"
"TP7"	0.993744	"Black_fore"	52	"Black"	"fore"
"TP8"	-0.575716	"Black_fore"	52	"Black"	"fore"
"P7/T5"	2.182436	"Black_fore"	52	"Black"	"fore"
"VEOG"	0.625569	"Black_fore"	52	"Black"	"fore"
"HEOG"	-2.053425	"Black_fore"	52	"Black"	"fore"
"Nose"	-2.066389	"Black_fore"	52	"Black"	"fore"
"FZ"	-2.399083	"White_eyes"	52	"White"	"eyes"
"FC3"	-1.515145	"White_eyes"	52	"White"	"eyes"
"FCZ"	-2.176604	"White_eyes"	52	"White"	"eyes"
"FC4"	-2.849746	"White_eyes"	52	"White"	"eyes"
"C3"	-1.060753	"White_eyes"	52	"White"	"eyes"
"CZ"	-1.457661	"White_eyes"	52	"White"	"eyes"
"C4"	-2.874731	"White_eyes"	52	"White"	"eyes"
"CP3"	-0.887174	"White_eyes"	52	"White"	"eyes"
"CPZ"	-2.153868	"White_eyes"	52	"White"	"eyes"
"CP4"	-2.974534	"White_eyes"	52	"White"	"eyes"
"P3"	-0.330345	"White_eyes"	52	"White"	"eyes"
"PZ"	-2.661796	"White_eyes"	52	"White"	"eyes"
"P4"	-2.446283	"White_eyes"	52	"White"	"eyes"
"Oz"	-0.908347	"White_eyes"	52	"White"	"eyes"
"FP1"	-1.622298	"White_eyes"	52	"White"	"eyes"
"FP2"	-2.279259	"White_eyes"	52	"White"	"eyes"
"A2"	1.78669	"White_eyes"	52	"White"	"eyes"
"P8/T6"	-1.227009	"White_eyes"	52	"White"	"eyes"
"TP7"	0.222644	"White_eyes"	52	"White"	"eyes"
"TP8"	-2.591449	"White_eyes"	52	"White"	"eyes"
"P7/T5"	0.880208	"White_eyes"	52	"White"	"eyes"
"VEOG"	4.831022	"White_eyes"	52	"White"	"eyes"
"HEOG"	-3.574312	"White_eyes"	52	"White"	"eyes"
"Nose"	-1.067527	"White_eyes"	52	"White"	"eyes"
"FZ"	-1.407677	"White_fore"	52	"White"	"fore"
"FC3"	-0.502028	"White_fore"	52	"White"	"fore"
"FCZ"	-0.994005	"White_fore"	52	"White"	"fore"
"FC4"	-2.278605	"White_fore"	52	"White"	"fore"
"C3"	-0.705217	"White_fore"	52	"White"	"fore"
"CZ"	-0.734748	"White_fore"	52	"White"	"fore"
"C4"	-2.565436	"White_fore"	52	"White"	"fore"
"CP3"	-0.517386	"White_fore"	52	"White"	"fore"
"CPZ"	-1.592512	"White_fore"	52	"White"	"fore"
"CP4"	-2.381075	"White_fore"	52	"White"	"fore"
"P3"	-0.139442	"White_fore"	52	"White"	"fore"
"PZ"	-2.0624	"White_fore"	52	"White"	"fore"
"P4"	-2.074853	"White_fore"	52	"White"	"fore"
"Oz"	-1.475485	"White_fore"	52	"White"	"fore"
"FP1"	-0.63812	"White_fore"	52	"White"	"fore"
"FP2"	-1.599124	"White_fore"	52	"White"	"fore"
"A2"	2.920995	"White_fore"	52	"White"	"fore"
"P8/T6"	-1.721844	"White_fore"	52	"White"	"fore"
"TP7"	0.663352	"White_fore"	52	"White"	"fore"
"TP8"	-2.399428	"White_fore"	52	"White"	"fore"
"P7/T5"	1.111714	"White_fore"	52	"White"	"fore"
"VEOG"	2.297967	"White_fore"	52	"White"	"fore"
"HEOG"	-6.772603	"White_fore"	52	"White"	"fore"
"Nose"	-2.609881	"White_fore"	52	"White"	"fore"
"FZ"	0.355149	"Black_eyes"	53	"Black"	"eyes"
"FC3"	0.403868	"Black_eyes"	53	"Black"	"eyes"
"FCZ"	-0.832662	"Black_eyes"	53	"Black"	"eyes"
"FC4"	-1.247601	"Black_eyes"	53	"Black"	"eyes"
"C3"	0.613409	"Black_eyes"	53	"Black"	"eyes"
"CZ"	-1.09458	"Black_eyes"	53	"Black"	"eyes"
"C4"	-1.59689	"Black_eyes"	53	"Black"	"eyes"
"CP3"	0.17908	"Black_eyes"	53	"Black"	"eyes"
"CPZ"	-0.360976	"Black_eyes"	53	"Black"	"eyes"
"CP4"	-0.76452	"Black_eyes"	53	"Black"	"eyes"
"P3"	1.396413	"Black_eyes"	53	"Black"	"eyes"
"PZ"	0.170631	"Black_eyes"	53	"Black"	"eyes"
"P4"	-1.018151	"Black_eyes"	53	"Black"	"eyes"
"Oz"	-0.929259	"Black_eyes"	53	"Black"	"eyes"
"FP1"	1.23394	"Black_eyes"	53	"Black"	"eyes"
"FP2"	0.922461	"Black_eyes"	53	"Black"	"eyes"
"A2"	1.832879	"Black_eyes"	53	"Black"	"eyes"
"P8/T6"	-0.337927	"Black_eyes"	53	"Black"	"eyes"
"TP7"	1.744019	"Black_eyes"	53	"Black"	"eyes"
"TP8"	-0.539893	"Black_eyes"	53	"Black"	"eyes"
"P7/T5"	1.728999	"Black_eyes"	53	"Black"	"eyes"
"VEOG"	6.308931	"Black_eyes"	53	"Black"	"eyes"
"HEOG"	-6.31984	"Black_eyes"	53	"Black"	"eyes"
"Nose"	3.089868	"Black_eyes"	53	"Black"	"eyes"
"FZ"	-0.696271	"Black_fore"	53	"Black"	"fore"
"FC3"	0.008225	"Black_fore"	53	"Black"	"fore"
