"Subject"	"Bin"	"Electrode"	"Condition"	"MeanAmp"	"Race"	"Fix"
1	13	"CP4"	"White_eyes"	9.25007671568627	"White"	"eyes"
2	1	"CZ"	"Black_forehead"	1.25712909836066	"Black"	"forehead"
2	1	"CPZ"	"Black_forehead"	1.50511987704918	"Black"	"forehead"
2	1	"PZ"	"Black_forehead"	1.76686209016393	"Black"	"forehead"
2	1	"C3"	"Black_forehead"	-1.20828954918033	"Black"	"forehead"
2	1	"C4"	"Black_forehead"	1.81810614754098	"Black"	"forehead"
2	1	"CP3"	"Black_forehead"	-0.803804508196721	"Black"	"forehead"
2	1	"CP4"	"Black_forehead"	1.88655450819672	"Black"	"forehead"
2	2	"CZ"	"Black_forehead"	4.8634256147541	"Black"	"forehead"
2	2	"CPZ"	"Black_forehead"	5.55648258196721	"Black"	"forehead"
2	2	"PZ"	"Black_forehead"	3.55160655737705	"Black"	"forehead"
2	2	"C3"	"Black_forehead"	2.87609405737705	"Black"	"forehead"
2	2	"C4"	"Black_forehead"	-0.0130717213114754	"Black"	"forehead"
2	2	"CP3"	"Black_forehead"	2.65218299180328	"Black"	"forehead"
2	2	"CP4"	"Black_forehead"	1.83083299180328	"Black"	"forehead"
2	3	"CZ"	"Black_forehead"	3.86425778688525	"Black"	"forehead"
2	3	"CPZ"	"Black_forehead"	4.99825512295082	"Black"	"forehead"
2	3	"PZ"	"Black_forehead"	6.00396086065574	"Black"	"forehead"
2	3	"C3"	"Black_forehead"	3.62349508196721	"Black"	"forehead"
2	3	"C4"	"Black_forehead"	1.64991762295082	"Black"	"forehead"
2	3	"CP3"	"Black_forehead"	4.99275163934426	"Black"	"forehead"
2	3	"CP4"	"Black_forehead"	1.89997131147541	"Black"	"forehead"
2	4	"CZ"	"Black_forehead"	-3.37928975409836	"Black"	"forehead"
2	4	"CPZ"	"Black_forehead"	-2.15999241803279	"Black"	"forehead"
2	4	"PZ"	"Black_forehead"	-1.49789467213115	"Black"	"forehead"
2	4	"C3"	"Black_forehead"	-3.26716229508197	"Black"	"forehead"
2	4	"C4"	"Black_forehead"	-3.81954221311475	"Black"	"forehead"
2	4	"CP3"	"Black_forehead"	-2.8530493852459	"Black"	"forehead"
2	4	"CP4"	"Black_forehead"	-1.37716823770492	"Black"	"forehead"
2	5	"CZ"	"Black_forehead"	3.38032049180328	"Black"	"forehead"
2	5	"CPZ"	"Black_forehead"	3.66029610655738	"Black"	"forehead"
2	5	"PZ"	"Black_forehead"	2.86061536885246	"Black"	"forehead"
2	5	"C3"	"Black_forehead"	3.34214077868852	"Black"	"forehead"
2	5	"C4"	"Black_forehead"	0.422027663934426	"Black"	"forehead"
2	5	"CP3"	"Black_forehead"	3.77311004098361	"Black"	"forehead"
2	5	"CP4"	"Black_forehead"	-0.0144469262295082	"Black"	"forehead"
2	6	"CZ"	"Black_forehead"	2.86061536885246	"Black"	"forehead"
2	6	"CPZ"	"Black_forehead"	0.759439344262295	"Black"	"forehead"
2	6	"PZ"	"Black_forehead"	-1.83943729508197	"Black"	"forehead"
2	6	"C3"	"Black_forehead"	2.73129200819672	"Black"	"forehead"
2	6	"C4"	"Black_forehead"	4.68044569672131	"Black"	"forehead"
2	6	"CP3"	"Black_forehead"	1.05901577868852	"Black"	"forehead"
2	6	"CP4"	"Black_forehead"	1.38370225409836	"Black"	"forehead"
2	7	"CZ"	"Black_forehead"	1.4359862704918	"Black"	"forehead"
2	7	"CPZ"	"Black_forehead"	0.715412704918033	"Black"	"forehead"
2	7	"PZ"	"Black_forehead"	-0.0306139344262295	"Black"	"forehead"
2	7	"C3"	"Black_forehead"	-0.0994008196721312	"Black"	"forehead"
2	7	"C4"	"Black_forehead"	1.15256803278689	"Black"	"forehead"
2	7	"CP3"	"Black_forehead"	-0.608101844262295	"Black"	"forehead"
2	7	"CP4"	"Black_forehead"	-0.867093237704918	"Black"	"forehead"
2	8	"CZ"	"Black_forehead"	2.26317991803279	"Black"	"forehead"
2	8	"CPZ"	"Black_forehead"	1.34483565573771	"Black"	"forehead"
2	8	"PZ"	"Black_forehead"	1.1921231557377	"Black"	"forehead"
2	8	"C3"	"Black_forehead"	3.2251993852459	"Black"	"forehead"
2	8	"C4"	"Black_forehead"	2.0857012295082	"Black"	"forehead"
2	8	"CP3"	"Black_forehead"	2.40660368852459	"Black"	"forehead"
2	8	"CP4"	"Black_forehead"	2.37048893442623	"Black"	"forehead"
2	9	"CZ"	"Black_forehead"	2.48640102459016	"Black"	"forehead"
2	9	"CPZ"	"Black_forehead"	2.75330573770492	"Black"	"forehead"
2	9	"PZ"	"Black_forehead"	2.32405758196721	"Black"	"forehead"
2	9	"C3"	"Black_forehead"	3.60560737704918	"Black"	"forehead"
2	9	"C4"	"Black_forehead"	0.915589959016393	"Black"	"forehead"
2	9	"CP3"	"Black_forehead"	2.43412028688525	"Black"	"forehead"
2	9	"CP4"	"Black_forehead"	2.57032704918033	"Black"	"forehead"
2	10	"CZ"	"Black_forehead"	-0.554446516393443	"Black"	"forehead"
2	10	"CPZ"	"Black_forehead"	-1.1649512295082	"Black"	"forehead"
2	10	"PZ"	"Black_forehead"	-0.0901147540983607	"Black"	"forehead"
2	10	"C3"	"Black_forehead"	0.516953278688525	"Black"	"forehead"
2	10	"C4"	"Black_forehead"	0.432342418032787	"Black"	"forehead"
2	10	"CP3"	"Black_forehead"	0.208088729508197	"Black"	"forehead"
2	10	"CP4"	"Black_forehead"	0.767348975409836	"Black"	"forehead"
2	11	"CZ"	"Black_forehead"	-0.106281967213115	"Black"	"forehead"
2	11	"CPZ"	"Black_forehead"	-0.540343647540984	"Black"	"forehead"
2	11	"PZ"	"Black_forehead"	-0.941043032786885	"Black"	"forehead"
2	11	"C3"	"Black_forehead"	1.46900245901639	"Black"	"forehead"
2	11	"C4"	"Black_forehead"	-0.709564959016393	"Black"	"forehead"
2	11	"CP3"	"Black_forehead"	1.50546106557377	"Black"	"forehead"
2	11	"CP4"	"Black_forehead"	-0.720225614754098	"Black"	"forehead"
2	12	"CZ"	"Black_forehead"	-0.350481352459016	"Black"	"forehead"
2	12	"CPZ"	"Black_forehead"	-1.22514262295082	"Black"	"forehead"
2	12	"PZ"	"Black_forehead"	-0.535181352459016	"Black"	"forehead"
2	12	"C3"	"Black_forehead"	1.69187991803279	"Black"	"forehead"
2	12	"C4"	"Black_forehead"	1.83668442622951	"Black"	"forehead"
2	12	"CP3"	"Black_forehead"	2.32818606557377	"Black"	"forehead"
2	12	"CP4"	"Black_forehead"	1.29324590163934	"Black"	"forehead"
2	13	"CZ"	"Black_forehead"	-3.89142766393443	"Black"	"forehead"
2	13	"CPZ"	"Black_forehead"	-1.99833709016393	"Black"	"forehead"
2	13	"PZ"	"Black_forehead"	-1.80607295081967	"Black"	"forehead"
2	13	"C3"	"Black_forehead"	-4.72756454918033	"Black"	"forehead"
2	13	"C4"	"Black_forehead"	-1.01292581967213	"Black"	"forehead"
2	13	"CP3"	"Black_forehead"	-4.08197459016393	"Black"	"forehead"
2	13	"CP4"	"Black_forehead"	0.887725409836066	"Black"	"forehead"
2	14	"CZ"	"Black_forehead"	2.94109959016393	"Black"	"forehead"
2	14	"CPZ"	"Black_forehead"	3.70810348360656	"Black"	"forehead"
2	14	"PZ"	"Black_forehead"	4.11981168032787	"Black"	"forehead"
2	14	"C3"	"Black_forehead"	3.31015635245902	"Black"	"forehead"
2	14	"C4"	"Black_forehead"	1.22170368852459	"Black"	"forehead"
2	14	"CP3"	"Black_forehead"	3.38204159836066	"Black"	"forehead"
2	14	"CP4"	"Black_forehead"	1.64682336065574	"Black"	"forehead"
2	1	"CZ"	"Black_eyes"	-0.903552049180328	"Black"	"eyes"
2	1	"CPZ"	"Black_eyes"	-1.03356270491803	"Black"	"eyes"
2	1	"PZ"	"Black_eyes"	-1.71905348360656	"Black"	"eyes"
2	1	"C3"	"Black_eyes"	-0.784545491803279	"Black"	"eyes"
2	1	"C4"	"Black_eyes"	0.665195901639344	"Black"	"eyes"
2	1	"CP3"	"Black_eyes"	-0.528304303278688	"Black"	"eyes"
2	1	"CP4"	"Black_eyes"	-0.644213114754098	"Black"	"eyes"
2	2	"CZ"	"Black_eyes"	2.13729139344262	"Black"	"eyes"
2	2	"CPZ"	"Black_eyes"	1.73693586065574	"Black"	"eyes"
2	2	"PZ"	"Black_eyes"	1.2547231557377	"Black"	"eyes"
2	2	"C3"	"Black_eyes"	-0.714727459016393	"Black"	"eyes"
2	2	"C4"	"Black_eyes"	2.41932848360656	"Black"	"eyes"
2	2	"CP3"	"Black_eyes"	-0.338792008196721	"Black"	"eyes"
2	2	"CP4"	"Black_eyes"	2.29963729508197	"Black"	"eyes"
2	3	"CZ"	"Black_eyes"	5.25346393442623	"Black"	"eyes"
2	3	"CPZ"	"Black_eyes"	2.37393073770492	"Black"	"eyes"
2	3	"PZ"	"Black_eyes"	1.76170286885246	"Black"	"eyes"
2	3	"C3"	"Black_eyes"	2.85235942622951	"Black"	"eyes"
2	3	"C4"	"Black_eyes"	0.755999180327869	"Black"	"eyes"
2	3	"CP3"	"Black_eyes"	0.519705737704918	"Black"	"eyes"
2	3	"CP4"	"Black_eyes"	2.77462807377049	"Black"	"eyes"
2	4	"CZ"	"Black_eyes"	5.781425	"Black"	"eyes"
2	4	"CPZ"	"Black_eyes"	6.16595614754098	"Black"	"eyes"
2	4	"PZ"	"Black_eyes"	5.21837971311475	"Black"	"eyes"
2	4	"C3"	"Black_eyes"	2.09223647540984	"Black"	"eyes"
2	4	"C4"	"Black_eyes"	3.37034651639344	"Black"	"eyes"
2	4	"CP3"	"Black_eyes"	2.98271700819672	"Black"	"eyes"
2	4	"CP4"	"Black_eyes"	4.97039426229508	"Black"	"eyes"
2	5	"CZ"	"Black_eyes"	-1.64613586065574	"Black"	"eyes"
2	5	"CPZ"	"Black_eyes"	-2.50256639344262	"Black"	"eyes"
2	5	"PZ"	"Black_eyes"	-2.35363545081967	"Black"	"eyes"
2	5	"C3"	"Black_eyes"	-1.91269672131148	"Black"	"eyes"
2	5	"C4"	"Black_eyes"	-0.542060860655738	"Black"	"eyes"
2	5	"CP3"	"Black_eyes"	-2.48881004098361	"Black"	"eyes"
2	5	"CP4"	"Black_eyes"	-1.34346004098361	"Black"	"eyes"
2	6	"CZ"	"Black_eyes"	-2.21571331967213	"Black"	"eyes"
2	6	"CPZ"	"Black_eyes"	-0.0460872950819672	"Black"	"eyes"
2	6	"PZ"	"Black_eyes"	0.432342418032787	"Black"	"eyes"
2	6	"C3"	"Black_eyes"	-3.38961086065574	"Black"	"eyes"
2	6	"C4"	"Black_eyes"	-3.63347008196721	"Black"	"eyes"
2	6	"CP3"	"Black_eyes"	-1.55774303278689	"Black"	"eyes"
2	6	"CP4"	"Black_eyes"	-0.0440256147540984	"Black"	"eyes"
2	7	"CZ"	"Black_eyes"	5.6221737704918	"Black"	"eyes"
2	7	"CPZ"	"Black_eyes"	6.82977540983607	"Black"	"eyes"
2	7	"PZ"	"Black_eyes"	5.83748729508197	"Black"	"eyes"
2	7	"C3"	"Black_eyes"	4.49505266393443	"Black"	"eyes"
2	7	"C4"	"Black_eyes"	3.22004241803279	"Black"	"eyes"
2	7	"CP3"	"Black_eyes"	4.80598606557377	"Black"	"eyes"
2	7	"CP4"	"Black_eyes"	2.42792909836066	"Black"	"eyes"
2	8	"CZ"	"Black_eyes"	3.91516045081967	"Black"	"eyes"
2	8	"CPZ"	"Black_eyes"	2.97996454918033	"Black"	"eyes"
2	8	"PZ"	"Black_eyes"	1.79231290983607	"Black"	"eyes"
2	8	"C3"	"Black_eyes"	1.43082397540984	"Black"	"eyes"
2	8	"C4"	"Black_eyes"	4.03932581967213	"Black"	"eyes"
2	8	"CP3"	"Black_eyes"	1.35721864754098	"Black"	"eyes"
2	8	"CP4"	"Black_eyes"	3.19803094262295	"Black"	"eyes"
2	9	"CZ"	"Black_eyes"	-1.97426086065574	"Black"	"eyes"
2	9	"CPZ"	"Black_eyes"	-1.98802090163934	"Black"	"eyes"
2	9	"PZ"	"Black_eyes"	-2.11390553278689	"Black"	"eyes"
2	9	"C3"	"Black_eyes"	-3.03809405737705	"Black"	"eyes"
2	9	"C4"	"Black_eyes"	-2.67797991803279	"Black"	"eyes"
2	9	"CP3"	"Black_eyes"	-3.22657827868852	"Black"	"eyes"
2	9	"CP4"	"Black_eyes"	-3.03121557377049	"Black"	"eyes"
2	10	"CZ"	"Black_eyes"	-1.55774036885246	"Black"	"eyes"
2	10	"CPZ"	"Black_eyes"	-1.94778094262295	"Black"	"eyes"
2	10	"PZ"	"Black_eyes"	-1.2901493852459	"Black"	"eyes"
2	10	"C3"	"Black_eyes"	-5.43919221311475	"Black"	"eyes"
2	10	"C4"	"Black_eyes"	0.121415778688525	"Black"	"eyes"
2	10	"CP3"	"Black_eyes"	-5.55338545081967	"Black"	"eyes"
2	10	"CP4"	"Black_eyes"	-1.30872459016393	"Black"	"eyes"
2	11	"CZ"	"Black_eyes"	1.45111721311475	"Black"	"eyes"
2	11	"CPZ"	"Black_eyes"	1.80847909836066	"Black"	"eyes"
2	11	"PZ"	"Black_eyes"	2.16480594262295	"Black"	"eyes"
2	11	"C3"	"Black_eyes"	0.698903073770492	"Black"	"eyes"
2	11	"C4"	"Black_eyes"	4.37295430327869	"Black"	"eyes"
2	11	"CP3"	"Black_eyes"	2.33196762295082	"Black"	"eyes"
2	11	"CP4"	"Black_eyes"	3.22141803278689	"Black"	"eyes"
2	12	"CZ"	"Black_eyes"	1.5955743852459	"Black"	"eyes"
2	12	"CPZ"	"Black_eyes"	-0.516610245901639	"Black"	"eyes"
2	12	"PZ"	"Black_eyes"	-3.96984651639344	"Black"	"eyes"
2	12	"C3"	"Black_eyes"	1.31903852459016	"Black"	"eyes"
2	12	"C4"	"Black_eyes"	2.49190430327869	"Black"	"eyes"
2	12	"CP3"	"Black_eyes"	-1.20519405737705	"Black"	"eyes"
2	12	"CP4"	"Black_eyes"	-1.3362381147541	"Black"	"eyes"
2	13	"CZ"	"Black_eyes"	4.55146290983607	"Black"	"eyes"
2	13	"CPZ"	"Black_eyes"	4.21783381147541	"Black"	"eyes"
2	13	"PZ"	"Black_eyes"	1.99352192622951	"Black"	"eyes"
2	13	"C3"	"Black_eyes"	-0.416866803278689	"Black"	"eyes"
2	13	"C4"	"Black_eyes"	6.19932069672131	"Black"	"eyes"
2	13	"CP3"	"Black_eyes"	-1.13261946721311	"Black"	"eyes"
2	13	"CP4"	"Black_eyes"	6.07996823770492	"Black"	"eyes"
2	14	"CZ"	"Black_eyes"	10.070455942623	"Black"	"eyes"
2	14	"CPZ"	"Black_eyes"	11.0854469262295	"Black"	"eyes"
2	14	"PZ"	"Black_eyes"	8.08518709016393	"Black"	"eyes"
2	14	"C3"	"Black_eyes"	10.5997905737705	"Black"	"eyes"
2	14	"C4"	"Black_eyes"	8.36516045081967	"Black"	"eyes"
2	14	"CP3"	"Black_eyes"	9.46166598360656	"Black"	"eyes"
2	14	"CP4"	"Black_eyes"	8.84393975409836	"Black"	"eyes"
2	1	"CZ"	"White_forehead"	-2.08432602459016	"White"	"forehead"
2	1	"CPZ"	"White_forehead"	-1.04181864754098	"White"	"forehead"
2	1	"PZ"	"White_forehead"	-0.935882581967213	"White"	"forehead"
2	1	"C3"	"White_forehead"	-0.0288922131147541	"White"	"forehead"
2	1	"C4"	"White_forehead"	-1.88380553278689	"White"	"forehead"
2	1	"CP3"	"White_forehead"	0.811030532786885	"White"	"forehead"
2	1	"CP4"	"White_forehead"	-1.23580696721311	"White"	"forehead"
2	2	"CZ"	"White_forehead"	2.31889774590164	"White"	"forehead"
2	2	"CPZ"	"White_forehead"	0.690991598360656	"White"	"forehead"
2	2	"PZ"	"White_forehead"	-0.267587295081967	"White"	"forehead"
2	2	"C3"	"White_forehead"	1.59867049180328	"White"	"forehead"
2	2	"C4"	"White_forehead"	2.15518217213115	"White"	"forehead"
2	2	"CP3"	"White_forehead"	0.584024180327869	"White"	"forehead"
2	2	"CP4"	"White_forehead"	1.69325737704918	"White"	"forehead"
2	3	"CZ"	"White_forehead"	-1.63685143442623	"White"	"forehead"
2	3	"CPZ"	"White_forehead"	-4.00596352459016	"White"	"forehead"
2	3	"PZ"	"White_forehead"	-4.04826700819672	"White"	"forehead"
2	3	"C3"	"White_forehead"	-3.06216680327869	"White"	"forehead"
2	3	"C4"	"White_forehead"	-3.26750881147541	"White"	"forehead"
2	3	"CP3"	"White_forehead"	-4.95870081967213	"White"	"forehead"
2	3	"CP4"	"White_forehead"	-4.08954221311475	"White"	"forehead"
2	4	"CZ"	"White_forehead"	-3.34661475409836	"White"	"forehead"
2	4	"CPZ"	"White_forehead"	-3.17223237704918	"White"	"forehead"
2	4	"PZ"	"White_forehead"	-3.41093381147541	"White"	"forehead"
2	4	"C3"	"White_forehead"	-3.80509692622951	"White"	"forehead"
2	4	"C4"	"White_forehead"	-3.31222049180328	"White"	"forehead"
2	4	"CP3"	"White_forehead"	-3.75728913934426	"White"	"forehead"
2	4	"CP4"	"White_forehead"	-2.23462930327869	"White"	"forehead"
2	5	"CZ"	"White_forehead"	-1.39333258196721	"White"	"forehead"
2	5	"CPZ"	"White_forehead"	-0.543438114754098	"White"	"forehead"
2	5	"PZ"	"White_forehead"	0.632866393442623	"White"	"forehead"
2	5	"C3"	"White_forehead"	-1.44802213114754	"White"	"forehead"
2	5	"C4"	"White_forehead"	-1.96463196721311	"White"	"forehead"
2	5	"CP3"	"White_forehead"	-0.710940368852459	"White"	"forehead"
2	5	"CP4"	"White_forehead"	-2.24151106557377	"White"	"forehead"
2	6	"CZ"	"White_forehead"	3.57087028688525	"White"	"forehead"
2	6	"CPZ"	"White_forehead"	1.35618729508197	"White"	"forehead"
2	6	"PZ"	"White_forehead"	-0.0288909836065574	"White"	"forehead"
2	6	"C3"	"White_forehead"	2.69173668032787	"White"	"forehead"
2	6	"C4"	"White_forehead"	4.37398852459016	"White"	"forehead"
2	6	"CP3"	"White_forehead"	0.953424590163934	"White"	"forehead"
2	6	"CP4"	"White_forehead"	2.26867848360656	"White"	"forehead"
2	7	"CZ"	"White_forehead"	2.3237131147541	"White"	"forehead"
2	7	"CPZ"	"White_forehead"	3.38548114754098	"White"	"forehead"
2	7	"PZ"	"White_forehead"	3.38479405737705	"White"	"forehead"
2	7	"C3"	"White_forehead"	1.9288618852459	"White"	"forehead"
2	7	"C4"	"White_forehead"	1.98630204918033	"White"	"forehead"
2	7	"CP3"	"White_forehead"	2.47745983606557	"White"	"forehead"
2	7	"CP4"	"White_forehead"	3.90690676229508	"White"	"forehead"
2	8	"CZ"	"White_forehead"	-2.45957213114754	"White"	"forehead"
2	8	"CPZ"	"White_forehead"	-1.83393094262295	"White"	"forehead"
2	8	"PZ"	"White_forehead"	-2.05027459016393	"White"	"forehead"
2	8	"C3"	"White_forehead"	-4.34750245901639	"White"	"forehead"
2	8	"C4"	"White_forehead"	-1.92129405737705	"White"	"forehead"
2	8	"CP3"	"White_forehead"	-3.40577479508197	"White"	"forehead"
2	8	"CP4"	"White_forehead"	-2.44959610655738	"White"	"forehead"
2	9	"CZ"	"White_forehead"	1.02530922131148	"White"	"forehead"
2	9	"CPZ"	"White_forehead"	-0.221158401639344	"White"	"forehead"
2	9	"PZ"	"White_forehead"	-0.0959610655737705	"White"	"forehead"
2	9	"C3"	"White_forehead"	-0.664164549180328	"White"	"forehead"
2	9	"C4"	"White_forehead"	1.10510266393443	"White"	"forehead"
2	9	"CP3"	"White_forehead"	-0.523833606557377	"White"	"forehead"
2	9	"CP4"	"White_forehead"	0.613261270491803	"White"	"forehead"
2	10	"CZ"	"White_forehead"	4.58551536885246	"White"	"forehead"
2	10	"CPZ"	"White_forehead"	4.34544036885246	"White"	"forehead"
2	10	"PZ"	"White_forehead"	3.54851536885246	"White"	"forehead"
2	10	"C3"	"White_forehead"	5.49629016393443	"White"	"forehead"
2	10	"C4"	"White_forehead"	1.90065799180328	"White"	"forehead"
2	10	"CP3"	"White_forehead"	3.98566946721311	"White"	"forehead"
2	10	"CP4"	"White_forehead"	1.10682540983607	"White"	"forehead"
2	11	"CZ"	"White_forehead"	3.74765737704918	"White"	"forehead"
2	11	"CPZ"	"White_forehead"	3.17360901639344	"White"	"forehead"
2	11	"PZ"	"White_forehead"	4.66909774590164	"White"	"forehead"
2	11	"C3"	"White_forehead"	2.38700040983607	"White"	"forehead"
2	11	"C4"	"White_forehead"	4.85723483606557	"White"	"forehead"
2	11	"CP3"	"White_forehead"	2.67007110655738	"White"	"forehead"
2	11	"CP4"	"White_forehead"	5.56198442622951	"White"	"forehead"
2	12	"CZ"	"White_forehead"	-1.25162745901639	"White"	"forehead"
2	12	"CPZ"	"White_forehead"	-3.25099897540984	"White"	"forehead"
2	12	"PZ"	"White_forehead"	-2.2803756147541	"White"	"forehead"
2	12	"C3"	"White_forehead"	0.803461065573771	"White"	"forehead"
2	12	"C4"	"White_forehead"	-1.27054692622951	"White"	"forehead"
2	12	"CP3"	"White_forehead"	-0.274470696721311	"White"	"forehead"
2	12	"CP4"	"White_forehead"	-2.21261700819672	"White"	"forehead"
2	13	"CZ"	"White_forehead"	-0.589524590163934	"White"	"forehead"
2	13	"CPZ"	"White_forehead"	-1.63547520491803	"White"	"forehead"
2	13	"PZ"	"White_forehead"	-0.798646926229508	"White"	"forehead"
2	13	"C3"	"White_forehead"	-3.67027131147541	"White"	"forehead"
2	13	"C4"	"White_forehead"	1.57975430327869	"White"	"forehead"
2	13	"CP3"	"White_forehead"	-2.66835020491803	"White"	"forehead"
2	13	"CP4"	"White_forehead"	0.36836762295082	"White"	"forehead"
2	14	"CZ"	"White_forehead"	-0.750839959016393	"White"	"forehead"
2	14	"CPZ"	"White_forehead"	-2.07813770491803	"White"	"forehead"
2	14	"PZ"	"White_forehead"	-1.01430471311475	"White"	"forehead"
2	14	"C3"	"White_forehead"	0.936570286885246	"White"	"forehead"
2	14	"C4"	"White_forehead"	-1.83152581967213	"White"	"forehead"
2	14	"CP3"	"White_forehead"	0.261743852459016	"White"	"forehead"
2	14	"CP4"	"White_forehead"	-2.24013340163934	"White"	"forehead"
2	1	"CZ"	"White_eyes"	0.516955532786885	"White"	"eyes"
2	1	"CPZ"	"White_eyes"	0.764939549180328	"White"	"eyes"
2	1	"PZ"	"White_eyes"	2.54315163934426	"White"	"eyes"
2	1	"C3"	"White_eyes"	-0.455729303278688	"White"	"eyes"
2	1	"C4"	"White_eyes"	-0.00515881147540988	"White"	"eyes"
2	1	"CP3"	"White_eyes"	-0.498035860655738	"White"	"eyes"
2	1	"CP4"	"White_eyes"	2.49396987704918	"White"	"eyes"
2	2	"CZ"	"White_eyes"	3.22485614754098	"White"	"eyes"
2	2	"CPZ"	"White_eyes"	1.618275	"White"	"eyes"
2	2	"PZ"	"White_eyes"	0.627360040983607	"White"	"eyes"
2	2	"C3"	"White_eyes"	0.902864139344262	"White"	"eyes"
2	2	"C4"	"White_eyes"	4.31689098360656	"White"	"eyes"
2	2	"CP3"	"White_eyes"	0.457795081967213	"White"	"eyes"
2	2	"CP4"	"White_eyes"	1.67743606557377	"White"	"eyes"
2	3	"CZ"	"White_eyes"	-4.43383360655738	"White"	"eyes"
2	3	"CPZ"	"White_eyes"	-4.42764221311475	"White"	"eyes"
2	3	"PZ"	"White_eyes"	-4.00493217213115	"White"	"eyes"
2	3	"C3"	"White_eyes"	-5.3215637295082	"White"	"eyes"
2	3	"C4"	"White_eyes"	-3.25374979508197	"White"	"eyes"
2	3	"CP3"	"White_eyes"	-5.19327233606557	"White"	"eyes"
2	3	"CP4"	"White_eyes"	-0.944137909836066	"White"	"eyes"
2	4	"CZ"	"White_eyes"	1.53675901639344	"White"	"eyes"
2	4	"CPZ"	"White_eyes"	0.407924795081967	"White"	"eyes"
2	4	"PZ"	"White_eyes"	-0.402764549180328	"White"	"eyes"
2	4	"C3"	"White_eyes"	0.513859426229508	"White"	"eyes"
2	4	"C4"	"White_eyes"	2.99785040983607	"White"	"eyes"
2	4	"CP3"	"White_eyes"	-0.481181967213115	"White"	"eyes"
2	4	"CP4"	"White_eyes"	-0.580589139344262	"White"	"eyes"
2	5	"CZ"	"White_eyes"	10.2221411885246	"White"	"eyes"
2	5	"CPZ"	"White_eyes"	10.5433848360656	"White"	"eyes"
2	5	"PZ"	"White_eyes"	10.0322776639344	"White"	"eyes"
2	5	"C3"	"White_eyes"	10.1860211065574	"White"	"eyes"
2	5	"C4"	"White_eyes"	8.41434590163934	"White"	"eyes"
2	5	"CP3"	"White_eyes"	11.6474600409836	"White"	"eyes"
2	5	"CP4"	"White_eyes"	8.47350594262295	"White"	"eyes"
2	6	"CZ"	"White_eyes"	-0.632863729508197	"White"	"eyes"
2	6	"CPZ"	"White_eyes"	0.81103012295082	"White"	"eyes"
2	6	"PZ"	"White_eyes"	1.72387028688525	"White"	"eyes"
2	6	"C3"	"White_eyes"	-0.678610450819672	"White"	"eyes"
2	6	"C4"	"White_eyes"	-3.52890676229508	"White"	"eyes"
2	6	"CP3"	"White_eyes"	-0.126917008196721	"White"	"eyes"
2	6	"CP4"	"White_eyes"	-1.33795512295082	"White"	"eyes"
2	7	"CZ"	"White_eyes"	-0.639401229508197	"White"	"eyes"
2	7	"CPZ"	"White_eyes"	1.81845327868852	"White"	"eyes"
2	7	"PZ"	"White_eyes"	3.54128995901639	"White"	"eyes"
2	7	"C3"	"White_eyes"	1.47760143442623	"White"	"eyes"
2	7	"C4"	"White_eyes"	-5.30539610655738	"White"	"eyes"
2	7	"CP3"	"White_eyes"	2.63223586065574	"White"	"eyes"
2	7	"CP4"	"White_eyes"	-1.01705430327869	"White"	"eyes"
2	8	"CZ"	"White_eyes"	0.454701024590164	"White"	"eyes"
2	8	"CPZ"	"White_eyes"	1.58697663934426	"White"	"eyes"
2	8	"PZ"	"White_eyes"	2.28622049180328	"White"	"eyes"
2	8	"C3"	"White_eyes"	1.47209918032787	"White"	"eyes"
2	8	"C4"	"White_eyes"	0.726074385245902	"White"	"eyes"
2	8	"CP3"	"White_eyes"	1.1773362704918	"White"	"eyes"
2	8	"CP4"	"White_eyes"	1.10888709016393	"White"	"eyes"
2	9	"CZ"	"White_eyes"	-5.3600893442623	"White"	"eyes"
2	9	"CPZ"	"White_eyes"	-6.48204672131147	"White"	"eyes"
2	9	"PZ"	"White_eyes"	-6.60414508196721	"White"	"eyes"
2	9	"C3"	"White_eyes"	-6.94121680327869	"White"	"eyes"
2	9	"C4"	"White_eyes"	-5.21081290983607	"White"	"eyes"
2	9	"CP3"	"White_eyes"	-6.70870635245902	"White"	"eyes"
2	9	"CP4"	"White_eyes"	-5.64487397540984	"White"	"eyes"
2	10	"CZ"	"White_eyes"	1.00432643442623	"White"	"eyes"
2	10	"CPZ"	"White_eyes"	-0.781794262295082	"White"	"eyes"
2	10	"PZ"	"White_eyes"	-0.318840368852459	"White"	"eyes"
2	10	"C3"	"White_eyes"	1.88965163934426	"White"	"eyes"
2	10	"C4"	"White_eyes"	-2.31924385245902	"White"	"eyes"
2	10	"CP3"	"White_eyes"	1.17527069672131	"White"	"eyes"
2	10	"CP4"	"White_eyes"	-3.25409241803279	"White"	"eyes"
2	11	"CZ"	"White_eyes"	0.304051229508197	"White"	"eyes"
2	11	"CPZ"	"White_eyes"	0.743272131147541	"White"	"eyes"
2	11	"PZ"	"White_eyes"	0.929690983606557	"White"	"eyes"
2	11	"C3"	"White_eyes"	-1.29049262295082	"White"	"eyes"
2	11	"C4"	"White_eyes"	3.32150717213115	"White"	"eyes"
2	11	"CP3"	"White_eyes"	-0.656253893442623	"White"	"eyes"
2	11	"CP4"	"White_eyes"	2.60712991803279	"White"	"eyes"
2	12	"CZ"	"White_eyes"	6.02906577868852	"White"	"eyes"
