"Race"	"Fix"	"rescaleTrial"	"MeanAmp"	"plo"	"phi"	"Condition"
"White"	"forehead"	216	22.4370378926553	16.6185380415476	28.255537743763	"White, forehead"
"Black"	"eyes"	217	38.1441585314276	32.2572974099511	44.0310196529041	"Black, eyes"
"White"	"eyes"	217	23.1093746481179	17.2804914356303	28.9382578606054	"White, eyes"
"Black"	"forehead"	217	22.8891398422688	17.0323385626501	28.7459411218875	"Black, forehead"
"White"	"forehead"	217	22.53997991159	16.69424601556	28.38571380762	"White, forehead"
"Black"	"eyes"	218	38.3158469478056	32.4016073131241	44.2300865824871	"Black, eyes"
"White"	"eyes"	218	23.2139127376274	17.3578832058818	29.0699422693731	"White, eyes"
"Black"	"forehead"	218	22.9907389056494	17.1066217233505	28.8748560879484	"Black, forehead"
"White"	"forehead"	218	22.6429219305247	16.7699524726085	28.5158913884409	"White, forehead"
"Black"	"eyes"	219	38.4875353641836	32.545915466324	44.4291552620433	"Black, eyes"
"White"	"eyes"	219	23.3184508271369	17.4352734059928	29.2016282482811	"White, eyes"
"Black"	"forehead"	219	23.09233796903	17.1809034962241	29.003772441836	"Black, forehead"
"White"	"forehead"	219	22.7458639494594	16.8456574337003	28.6460704652186	"White, forehead"
"Black"	"eyes"	220	38.6592237805617	32.6902218936326	44.6282256674908	"Black, eyes"
"White"	"eyes"	220	23.4229889166465	17.5126620575999	29.3333157756931	"White, eyes"
"Black"	"forehead"	220	23.1939370324106	17.2551839004222	29.132690164399	"Black, forehead"
"White"	"forehead"	220	22.8488059683941	16.9213609194574	28.7762510173309	"White, forehead"
"Black"	"eyes"	221	38.8309121969397	32.8345266186932	44.8272977751862	"Black, eyes"
"White"	"eyes"	221	23.527527006156	17.5900491819448	29.4650048303673	"White, eyes"
"Black"	"forehead"	221	23.2955360957912	17.3294629547465	29.261609236836	"Black, forehead"
"White"	"forehead"	221	22.9517479873288	16.9970629501256	28.906433024532	"White, forehead"
"Black"	"eyes"	222	39.0026006133177	32.9788296647208	45.0263715619146	"Black, eyes"
"White"	"eyes"	222	23.6320650956656	17.6674347998838	29.5966953914474	"White, eyes"
"Black"	"forehead"	222	23.3971351591718	17.4037406776564	29.3905296406873	"Black, forehead"
"White"	"forehead"	222	23.0546900062635	17.0727635455833	29.0366164669438	"White, forehead"
"Black"	"eyes"	223	39.1742890296958	33.1231310545116	45.2254470048799	"Black, eyes"
"White"	"eyes"	223	23.7366031851751	17.7448189318962	29.728387438454	"White, eyes"
"Black"	"forehead"	223	23.4987342225524	17.4780170872775	29.5194513578274	"Black, forehead"
"White"	"forehead"	223	23.1576320251982	17.1484627253491	29.1668013250474	"White, forehead"
"Black"	"eyes"	224	39.3459774460738	33.2674308104521	45.4245240816955	"Black, eyes"
"White"	"eyes"	224	23.8411412746846	17.8222015980931	29.8600809512762	"White, eyes"
"Black"	"forehead"	224	23.600333285933	17.5522922014084	29.6483743704577	"Black, forehead"
"White"	"forehead"	224	23.2605740441329	17.2241605085904	29.2969875796755	"White, forehead"
"Black"	"eyes"	225	39.5176658624518	33.4117289545286	45.623602770375	"Black, eyes"
"White"	"eyes"	225	23.9456793641942	17.899582818225	29.9917759101633	"White, eyes"
"Black"	"forehead"	225	23.7019323493136	17.6265660375286	29.7772986610987	"Black, forehead"
"White"	"forehead"	225	23.3635160630677	17.2998569141312	29.4271752120041	"White, forehead"
"Black"	"eyes"	226	39.6893542788298	33.556025508336	45.8226830493237	"Black, eyes"
"White"	"eyes"	226	24.0502174537037	17.9769626116905	30.1234722957169	"White, eyes"
"Black"	"forehead"	226	23.8035314126942	17.7008386128052	29.9062242125833	"Black, forehead"
"White"	"forehead"	226	23.4664580820024	17.3755519604595	29.5573642035452	"White, forehead"
"Black"	"eyes"	227	39.8610426952079	33.7003204930863	46.0217648973294	"Black, eyes"
"White"	"eyes"	227	24.1547555432132	18.0543409975435	30.255170088883	"White, eyes"
"Black"	"forehead"	227	23.9051304760749	17.7751099441001	30.0351510080497	"Black, forehead"
"White"	"forehead"	227	23.5694001009371	17.4512456657348	29.6875545361393	"White, forehead"
"Black"	"eyes"	228	40.0327311115859	33.8446139296171	46.2208482935547	"Black, eyes"
"White"	"eyes"	228	24.2592936327228	18.1317179945012	30.3868692709443	"White, eyes"
"Black"	"forehead"	228	24.0067295394554	17.8493800479763	30.1640790309346	"Black, forehead"
"White"	"forehead"	228	23.6723421198718	17.5269380477957	29.8177461919478	"White, forehead"
"Black"	"eyes"	229	40.2044195279639	33.9889058383997	46.4199332175281	"Black, eyes"
"White"	"eyes"	229	24.3638317222323	18.2090936209515	30.5185698235131	"White, eyes"
"Black"	"forehead"	229	24.1083286028361	17.9236489407053	30.2930082649668	"Black, forehead"
"White"	"forehead"	229	23.7752841388065	17.6026291241664	29.9479391534466	"White, forehead"
"Black"	"eyes"	230	40.376107944342	34.1331962395475	46.6190196491365	"Black, eyes"
"White"	"eyes"	230	24.4683698117418	18.2864678949597	30.6502717285239	"White, eyes"
"Black"	"forehead"	230	24.2099276662167	17.9979166382725	30.4219386941608	"Black, forehead"
"White"	"forehead"	230	23.8782261577412	17.6783189120639	30.0781334034185	"White, forehead"
"Black"	"eyes"	231	40.54779636072	34.277485152823	46.8181075686169	"Black, eyes"
"White"	"eyes"	231	24.5729079012514	18.3638408342762	30.7819749682265	"White, eyes"
"Black"	"forehead"	231	24.3115267295973	18.0721831563841	30.5508703028104	"Black, forehead"
"White"	"forehead"	231	23.9811681766759	17.7540074284046	30.2083289249472	"White, forehead"
"Black"	"eyes"	232	40.719484777098	34.4217725976464	47.0171969565497	"Black, eyes"
"White"	"eyes"	232	24.6774459907609	18.4412124563427	30.9136795251791	"White, eyes"
"Black"	"forehead"	232	24.4131257929779	18.146448510473	30.6798030754827	"Black, forehead"
"White"	"forehead"	232	24.0841101956106	17.8296946898108	30.3385257014104	"White, forehead"
"Black"	"eyes"	233	40.891173193476	34.5660585931018	47.2162877938503	"Black, eyes"
"White"	"eyes"	233	24.7819840802704	18.5185827782994	31.0453853822415	"White, eyes"
"Black"	"forehead"	233	24.5147248563585	18.2207127157045	30.8087369970124	"Black, forehead"
"White"	"forehead"	233	24.1870522145453	17.9053807126173	30.4687237164733	"White, forehead"
"Black"	"eyes"	234	41.0628616098541	34.7103431579455	47.4153800617626	"Black, eyes"
"White"	"eyes"	234	24.88652216978	18.5959518169909	31.1770925225691	"White, eyes"
"Black"	"forehead"	234	24.6163239197391	18.2949757869824	30.9376720524957	"Black, forehead"
"White"	"forehead"	234	24.28999423348	17.9810655128771	30.5989229540829	"White, forehead"
"Black"	"eyes"	235	41.2345500262321	34.8546263106123	47.6144737418519	"Black, eyes"
"White"	"eyes"	235	24.9910602592895	18.6733195889731	31.3088009296059	"White, eyes"
"Black"	"forehead"	235	24.7179229831197	18.3692377389543	31.066608227285	"Black, forehead"
"White"	"forehead"	235	24.3929362524147	18.0567491063678	30.7291233984616	"White, forehead"
"Black"	"eyes"	236	41.4062384426101	34.9989080692226	47.8135688159977	"Black, eyes"
"White"	"eyes"	236	25.095598348799	18.750686110519	31.4405105870791	"White, eyes"
"Black"	"forehead"	236	24.8195220465003	18.4434985860172	31.1955455069834	"Black, forehead"
"White"	"forehead"	236	24.4958782713494	18.1324315085973	30.8593250341015	"White, forehead"
"Black"	"eyes"	237	41.5779268589882	35.1431884515889	48.0126652663875	"Black, eyes"
"White"	"eyes"	237	25.2001364383086	18.8280513976247	31.5722214789924	"White, eyes"
"Black"	"forehead"	237	24.9211211098809	18.5177583423228	31.3244838774389	"Black, forehead"
"White"	"forehead"	237	24.5988202902841	18.2081127348097	30.9895278457586	"White, forehead"
"Black"	"eyes"	238	41.7496152753662	35.2874674752225	48.2117630755099	"Black, eyes"
"White"	"eyes"	238	25.3046745278181	18.9054154660156	31.7039335896207	"White, eyes"
"Black"	"forehead"	238	25.0227201732615	18.5920170217829	31.4534233247401	"Black, forehead"
"White"	"forehead"	238	24.7017623092188	18.2837927999905	31.1197318184472	"White, forehead"
"Black"	"eyes"	239	41.9213036917442	35.4317451573397	48.4108622261488	"Black, eyes"
"White"	"eyes"	239	25.4092126173277	18.9827783311513	31.835646903504	"White, eyes"
"Black"	"forehead"	239	25.1243192366421	18.666274638074	31.5823638352102	"Black, forehead"
"White"	"forehead"	239	24.8047043281535	18.3594717188725	31.2499369374346	"White, forehead"
"Black"	"eyes"	240	42.0929921081222	35.5760215148679	48.6099627013765	"Black, eyes"
"White"	"eyes"	240	25.5137507068372	19.0601400082323	31.9673614054421	"White, eyes"
"Black"	"forehead"	240	25.2259183000227	18.7405312046425	31.7113053954028	"Black, forehead"
"White"	"forehead"	240	24.9076463470882	18.4351495059409	31.3801431882356	"White, forehead"
"Black"	"eyes"	241	42.2646805245003	35.720296564452	48.8090644845486	"Black, eyes"
"White"	"eyes"	241	25.6182887963467	19.1375005122043	32.0990770804892	"White, eyes"
"Black"	"forehead"	241	25.3275173634033	18.8147867347098	31.8402479920968	"Black, forehead"
"White"	"forehead"	241	25.0105883660229	18.5108261754383	31.5103505566076	"White, forehead"
"Black"	"eyes"	242	42.4363689408783	35.8645703224595	49.0081675592971	"Black, eyes"
"White"	"eyes"	242	25.7228268858563	19.2148598577642	32.2307939139483	"White, eyes"
"Black"	"forehead"	242	25.4291164267839	18.8890412412764	31.9691916122914	"Black, forehead"
"White"	"forehead"	242	25.1135303849576	18.58650174137	31.6405590285453	"White, forehead"
"Black"	"eyes"	243	42.6080573572563	36.008842804987	49.2072719095257	"Black, eyes"
"White"	"eyes"	243	25.8273649753658	19.2922180593651	32.3625118913665	"White, eyes"
"Black"	"forehead"	243	25.5307154901645	18.9632947371268	32.0981362432022	"Black, forehead"
"White"	"forehead"	243	25.2164724038924	18.6621762175088	31.7707685902759	"White, forehead"
"Black"	"eyes"	244	42.7797457736344	36.1531140278654	49.4063775194033	"Black, eyes"
"White"	"eyes"	244	25.9319030648753	19.3695751312211	32.4942309985295	"White, eyes"
"Black"	"forehead"	244	25.6323145535451	19.037547234834	32.2270818722562	"Black, forehead"
"White"	"forehead"	244	25.3194144228271	18.7378496173999	31.9009792282542	"White, forehead"
"Black"	"eyes"	245	42.9514341900124	36.2973840066653	49.6054843733594	"Black, eyes"
"White"	"eyes"	245	26.0364411543849	19.4469310873125	32.6259512214572	"White, eyes"
"Black"	"forehead"	245	25.7339136169257	19.1117987467637	32.3560284870876	"Black, forehead"
"White"	"forehead"	245	25.4223564417618	18.8135219543652	32.0311909291583	"White, forehead"
"Black"	"eyes"	246	43.1231226063904	36.4416527567027	49.8045924560782	"Black, eyes"
"White"	"eyes"	246	26.1409792438944	19.5242859413903	32.7576725463985	"White, eyes"
"Black"	"forehead"	246	25.8355126803063	19.1860492850788	32.4849760755338	"Black, forehead"
"White"	"forehead"	246	25.5252984606965	18.8891932415084	32.1614036798845	"White, forehead"
"Black"	"eyes"	247	43.2948110227684	36.5859202930435	50.0037017524934	"Black, eyes"
"White"	"eyes"	247	26.2455173334039	19.6016397069811	32.8893949598267	"White, eyes"
"Black"	"forehead"	247	25.9371117436869	19.2602988617431	32.6139246256307	"Black, forehead"
"White"	"forehead"	247	25.6282404796312	18.9648634917192	32.2916174675432	"White, forehead"
"Black"	"eyes"	248	43.4664994391465	36.7301866305092	50.2028122477838	"Black, eyes"
"White"	"eyes"	248	26.3500554229135	19.6789923973915	33.0211184484354	"White, eyes"
"Black"	"forehead"	248	26.0387108070675	19.3345474885257	32.7428741256093	"Black, forehead"
"White"	"forehead"	248	25.7311824985659	19.0405327176773	32.4218322794545	"White, forehead"
"Black"	"eyes"	249	43.6381878555245	36.8744517836816	50.4019239273675	"Black, eyes"
"White"	"eyes"	249	26.454593512423	19.7563440257127	33.1528429991333	"White, eyes"
"Black"	"forehead"	249	26.1403098704481	19.4087951770049	32.8718245638913	"Black, forehead"
"White"	"forehead"	249	25.8341245175006	19.1162009318574	32.5520481031438	"White, forehead"
"Black"	"eyes"	250	43.8098762719025	37.0187157669074	50.6010367768977	"Black, eyes"
"White"	"eyes"	250	26.5591316019325	19.8336946048245	33.2845685990406	"White, eyes"
"Black"	"forehead"	250	26.2419089338287	19.4830419385718	33.0007759290856	"Black, forehead"
"White"	"forehead"	250	25.9370665364353	19.1918681465325	32.6822649263381	"White, forehead"
"Black"	"eyes"	251	43.9815646882806	37.1629785943032	50.8001507822579	"Black, eyes"
"White"	"eyes"	251	26.6636696914421	19.9110441474001	33.416295235484	"White, eyes"
"Black"	"forehead"	251	26.3435079972093	19.5572877844344	33.1297282099842	"Black, forehead"
"White"	"forehead"	251	26.04000855537	19.2675343737787	32.8124827369613	"White, forehead"
"Black"	"eyes"	252	44.1532531046586	37.3072402797602	50.999265929557	"Black, eyes"
"White"	"eyes"	252	26.7682077809516	19.9883926659096	33.5480228959936	"White, eyes"
"Black"	"forehead"	252	26.4451070605899	19.6315327256211	33.2586813955588	"Black, forehead"
"White"	"forehead"	252	26.1429505743047	19.3431996254785	32.9427015231309	"White, forehead"
"Black"	"eyes"	253	44.3249415210366	37.4515008369481	51.1983822051252	"Black, eyes"
"White"	"eyes"	253	26.8727458704611	20.0657401726245	33.6797515682978	"White, eyes"
"Black"	"forehead"	253	26.5467061239705	19.705776772984	33.387635474957	"Black, forehead"
"White"	"forehead"	253	26.2458925932394	19.4188639133251	33.0729212731538	"White, forehead"
"Black"	"eyes"	254	44.4966299374147	37.59576027932	51.3974995955093	"Black, eyes"
"White"	"eyes"	254	26.9772839599707	20.1430866796213	33.81148124032	"White, eyes"
"Black"	"forehead"	254	26.6483051873511	19.7800199372031	33.5165904374991	"Black, forehead"
"White"	"forehead"	254	26.3488346121741	19.4945272488258	33.2031419755225	"White, forehead"
"Black"	"eyes"	255	44.6683183537927	37.7400186201165	51.5966180874689	"Black, eyes"
"White"	"eyes"	255	27.0818220494802	20.2204321987858	33.9432119001746	"White, eyes"
"Black"	"forehead"	255	26.7499042507317	19.854262228789	33.6455462726745	"Black, forehead"
"White"	"forehead"	255	26.4517766311088	19.5701896433059	33.3333636189117	"White, forehead"
"Black"	"eyes"	256	44.8400067701707	37.8842758723698	51.7957376679716	"Black, eyes"
"White"	"eyes"	256	27.1863601389897	20.2977767418161	34.0749435361634	"White, eyes"
"Black"	"forehead"	256	26.8515033141123	19.9285036580864	33.7745029701383	"Black, forehead"
"White"	"forehead"	256	26.5547186500435	19.6458511079124	33.4635861921747	"White, forehead"
"Black"	"eyes"	257	45.0116951865487	38.0285320489081	51.9948583241894	"Black, eyes"
"White"	"eyes"	257	27.2908982284993	20.3751203202272	34.2066761367714	"White, eyes"
"Black"	"forehead"	257	26.9531023774929	20.0027442352776	33.9034605197082	"Black, forehead"
"White"	"forehead"	257	26.6576606689782	19.7215116536171	33.5938096843394	"White, forehead"
"Black"	"eyes"	258	45.1833836029268	38.1727871623589	52.1939800434946	"Black, eyes"
"White"	"eyes"	258	27.3954363180088	20.4524629453537	34.3384096906639	"White, eyes"
"Black"	"forehead"	258	27.0547014408735	20.0769839703856	34.0324189113614	"Black, forehead"
"White"	"forehead"	258	26.7606026879129	19.7971712912201	33.7240340846058	"White, forehead"
"Black"	"eyes"	259	45.3550720193048	38.3170412251536	52.393102813456	"Black, eyes"
"White"	"eyes"	259	27.4999744075184	20.5298046283541	34.4701441866826	"White, eyes"
"Black"	"forehead"	259	27.1563005042541	20.1512228732771	34.1613781352312	"Black, forehead"
"White"	"forehead"	259	26.8635447068477	19.8728300313537	33.8542593823416	"White, forehead"
"Black"	"eyes"	260	45.5267604356828	38.4612942495309	52.5922266218347	"Black, eyes"
"White"	"eyes"	260	27.6045124970279	20.6071453802133	34.6018796138425	"White, eyes"
"Black"	"forehead"	260	27.2578995676347	20.2254609536652	34.2903381816042	"Black, forehead"
"White"	"forehead"	260	26.9664867257824	19.9484878844847	33.98448556708	"White, forehead"
"Black"	"eyes"	261	45.6984488520609	38.6055462475407	52.791351456581	"Black, eyes"
"White"	"eyes"	261	27.7090505865374	20.6844852117469	34.7336159613279	"White, eyes"
"Black"	"forehead"	261	27.3594986310153	20.2996982211133	34.4192990409174	"Black, forehead"
"White"	"forehead"	261	27.0694287447171	20.0241448609186	34.1147126285156	"White, forehead"
"Black"	"eyes"	262	45.8701372684389	38.7497972310474	52.9904773058303	"Black, eyes"
"White"	"eyes"	262	27.813588676047	20.7618241336038	34.8653532184901	"White, eyes"
"Black"	"forehead"	262	27.4610976943959	20.3739346850369	34.548260703755	"Black, forehead"
"White"	"forehead"	262	27.1723707636518	20.0998009708017	34.2449405565018	"White, forehead"
"Black"	"eyes"	263	46.0418256848169	38.8940472117339	53.1896041578999	"Black, eyes"
"White"	"eyes"	263	27.9181267655565	20.8391621562696	34.9970913748433	"White, eyes"
"Black"	"forehead"	263	27.5626967577765	20.4481703547071	34.677223160846	"Black, forehead"
"White"	"forehead"	263	27.2753127825865	20.175456224125	34.3751693410479	"White, forehead"
"Black"	"eyes"	264	46.2135141011949	39.0382962011047	53.3887320012851	"Black, eyes"
"White"	"eyes"	264	28.022664855066	20.9164992900698	35.1288304200622	"White, eyes"
"Black"	"forehead"	264	27.6642958211571	20.5224052392533	34.806186403061	"Black, forehead"
"White"	"forehead"	264	27.3782548015212	20.2511106307268	34.5053989723156	"White, forehead"
"Black"	"eyes"	265	46.385202517573	39.1825442104895	53.5878608246565	"Black, eyes"
"White"	"eyes"	265	28.1272029445756	20.9938355451726	35.2605703439785	"White, eyes"
"Black"	"forehead"	265	27.7658948845378	20.5966393476656	34.9351504214099	"Black, forehead"
"White"	"forehead"	265	27.4811968204559	20.3267642002953	34.6356294406165	"White, forehead"
"Black"	"eyes"	266	46.556890933951	39.3267912510461	53.7869906168559	"Black, eyes"
"White"	"eyes"	266	28.2317410340851	21.0711709315921	35.3923111365781	"White, eyes"
"Black"	"forehead"	266	27.8674939479184	20.6708726887977	35.064115207039	"Black, forehead"
"White"	"forehead"	266	27.5841388393906	20.4024169423721	34.7658607364091	"White, forehead"
"Black"	"eyes"	267	46.728579350329	39.4710373337644	53.9861213668937	"Black, eyes"
"White"	"eyes"	267	28.3362791235946	21.148505459191	35.5240527879982	"White, eyes"
"Black"	"forehead"	267	27.969093011299	20.7451052713694	35.1930807512285	"Black, forehead"
"White"	"forehead"	267	27.6870808583253	20.4780688663544	34.8960928502962	"White, forehead"
"Black"	"eyes"	268	46.9002677667071	39.6152824694687	54.1852530639454	"Black, eyes"
"White"	"eyes"	268	28.4408172131042	21.2258391376838	35.6557952885245	"White, eyes"
"Black"	"forehead"	268	28.0706920746796	20.819337103969	35.3220470453901	"Black, forehead"
"White"	"forehead"	268	27.79002287726	20.553719981498	35.026325773022	"White, forehead"
"Black"	"eyes"	269	47.0719561830851	39.7595266688214	54.3843856973488	"Black, eyes"
"White"	"eyes"	269	28.5453553026137	21.3031719766392	35.7875386285882	"White, eyes"
"Black"	"forehead"	269	28.1722911380602	20.893568195056	35.4510140810643	"Black, forehead"
"White"	"forehead"	269	27.8929648961947	20.6293702969198	35.1565594954696	"White, forehead"
"Black"	"eyes"	270	47.2436445994631	39.9037699423257	54.5835192566006	"Black, eyes"
"White"	"eyes"	270	28.6498933921232	21.3805039854829	35.9192827987635	"White, eyes"
"Black"	"forehead"	270	28.2738902014408	20.9677985529634	35.5799818499182	"Black, forehead"
"White"	"forehead"	270	27.9959069151294	20.7050198216005	35.2867940086583	"White, forehead"
"Black"	"eyes"	271	47.4153330158411	40.0480123003286	54.7826537313537	"Black, eyes"
"White"	"eyes"	271	28.7544314816328	21.4578351735004	36.0510277897651	"White, eyes"
"Black"	"forehead"	271	28.3754892648214	21.0420281858998	35.708950343743	"Black, forehead"
"White"	"forehead"	271	28.0988489340641	20.7806685643872	35.417029303741	"White, forehead"
"Black"	"eyes"	272	47.5870214322192	40.192253753024	54.9817891114143	"Black, eyes"
"White"	"eyes"	272	28.8589695711423	21.5351655498394	36.1827735924452	"White, eyes"
"Black"	"forehead"	272	28.477088328202	21.1162571019521	35.8379195544518	"Black, forehead"
"White"	"forehead"	272	28.2017909529988	20.8563165339956	35.5472653720021	"White, forehead"
"Black"	"eyes"	273	47.7587098485972	40.3364943104552	55.1809253867392	"Black, eyes"
"White"	"eyes"	273	28.9635076606518	21.6124951235126	36.3145201977911	"White, eyes"
"Black"	"forehead"	273	28.5786873915826	21.1904853090877	35.9668894740775	"Black, forehead"
"White"	"forehead"	273	28.3047329719335	20.9319637390125	35.6775022048545	"White, forehead"
"Black"	"eyes"	274	47.9303982649752	40.4807339825178	55.3800625474326	"Black, eyes"
"White"	"eyes"	274	29.0680457501614	21.6898239033998	36.4462675969229	"White, eyes"
"Black"	"forehead"	274	28.6802864549632	21.2647128151562	36.0958600947701	"Black, forehead"
"White"	"forehead"	274	28.4076749908682	21.0076101878987	35.8077397938378	"White, forehead"
"Black"	"eyes"	275	48.1020866813533	40.6249727789626	55.579200583744	"Black, eyes"
"White"	"eyes"	275	29.1725838396709	21.7671518982508	36.578015781091	"White, eyes"
"Black"	"forehead"	275	28.7818855183438	21.3389396278924	36.2248314087952	"Black, forehead"
"White"	"forehead"	275	28.5106170098029	21.0832558889902	35.9379781306157	"White, forehead"
"Black"	"eyes"	276	48.2737750977313	40.7692107093977	55.7783394860649	"Black, eyes"
"White"	"eyes"	276	29.2771219291804	21.8444791166873	36.7097647416736	"White, eyes"
"Black"	"forehead"	276	28.8834845817244	21.4131657549175	36.3538034085312	"Black, forehead"
"White"	"forehead"	276	28.6135590287376	21.1589008505017	36.0682172069736	"White, forehead"
"Black"	"eyes"	277	48.4454635141093	40.9134477832917	55.9774792449269	"Black, eyes"
"White"	"eyes"	277	29.38166001869	21.9218055672056	36.8415144701744	"White, eyes"
"Black"	"forehead"	277	28.985083645105	21.4873912037419	36.4827760864681	"Black, forehead"
"White"	"forehead"	277	28.7165010476724	21.2345450805279	36.1984570148168	"White, forehead"
"Black"	"eyes"	278	48.6171519304873	41.057684009976	56.1766198509987	"Black, eyes"
"White"	"eyes"	278	29.4861981081995	21.9991312581786	36.9732649582204	"White, eyes"
"Black"	"forehead"	278	29.0866827084856	21.5616159817667	36.6117494352045	"Black, forehead"
"White"	"forehead"	278	28.8194430666071	21.3101885870462	36.3286975461679	"White, forehead"
"Black"	"eyes"	279	48.7888403468654	41.2019193986471	56.3757612950837	"Black, eyes"
"White"	"eyes"	279	29.5907361977091	22.0764561978583	37.1050161975598	"White, eyes"
"Black"	"forehead"	279	29.1882817718662	21.635840096286	36.7407234474464	"Black, forehead"
"White"	"forehead"	279	28.9223850855418	21.3858313779186	36.4589387931649	"White, forehead"
"Black"	"eyes"	280	48.9605287632434	41.346153958369	56.5749035681178	"Black, eyes"
"White"	"eyes"	280	29.6952742872186	22.1537803943776	37.2367681800596	"White, eyes"
"Black"	"forehead"	280	29.2898808352468	21.7100635544887	36.8696981160049	"Black, forehead"
"White"	"forehead"	280	29.0253271044765	21.4614734608937	36.5891807480593	"White, forehead"
"Black"	"eyes"	281	49.1322171796214	41.4903876980761	56.7740466611668	"Black, eyes"
"White"	"eyes"	281	29.7998123767281	22.2311038557529	37.3685208977033	"White, eyes"
"Black"	"forehead"	281	29.3914798986274	21.7842863634603	36.9986734337945	"Black, forehead"
"White"	"forehead"	281	29.1282691234112	21.5371148436088	36.7194234032136	"White, forehead"
"Black"	"eyes"	282	49.3039055959995	41.6346206265748	56.9731905654241	"Black, eyes"
"White"	"eyes"	282	29.9043504662377	22.3084265898857	37.5002743425896	"White, eyes"
"Black"	"forehead"	282	29.493078962008	21.8585085301848	37.1276493938311	"Black, forehead"
"White"	"forehead"	282	29.2312111423459	21.6127555335922	36.8496667510996	"White, forehead"
"Black"	"eyes"	283	49.4755940123775	41.7788527525462	57.1723352722088	"Black, eyes"
"White"	"eyes"	283	30.0088885557472	22.3857486045651	37.6320285069292	"White, eyes"
"Black"	"forehead"	283	29.5946780253886	21.9327300615469	37.2566259892303	"Black, forehead"
"White"	"forehead"	283	29.3341531612806	21.6883955382645	36.9799107842966	"White, forehead"
"Black"	"eyes"	284	49.6472824287555	41.9230840845484	57.3714807729627	"Black, eyes"
"White"	"eyes"	284	30.1134266452567	22.4630699074694	37.763783383044	"White, eyes"
"Black"	"forehead"	284	29.6962770887692	22.0069509643329	37.3856032132055	"Black, forehead"
"White"	"forehead"	284	29.4370951802153	21.7640348649412	37.1101554954894	"White, forehead"
"Black"	"eyes"	285	49.8189708451335	42.0673146310182	57.5706270592489	"Black, eyes"
"White"	"eyes"	285	30.2179647347663	22.5403905061682	37.8955389633643	"White, eyes"
"Black"	"forehead"	285	29.7978761521498	22.0811712452334	37.5145810590663	"Black, forehead"
"White"	"forehead"	285	29.54003719915	21.8396735208341	37.2404008774659	"White, forehead"
"Black"	"eyes"	286	49.9906592615116	42.2115444002737	57.7697741227495	"Black, eyes"
"White"	"eyes"	286	30.3225028242758	22.6177104081245	38.0272952404271	"White, eyes"
"Black"	"forehead"	286	29.8994752155304	22.1553909108441	37.6435595202167	"Black, forehead"
"White"	"forehead"	286	29.6429792180847	21.9153115130531	37.3706469231164	"White, forehead"
"Black"	"eyes"	287	50.1623476778896	42.3557734005161	57.9689219552631	"Black, eyes"
"White"	"eyes"	287	30.4270409137853	22.6950296206963	38.1590522068744	"White, eyes"
"Black"	"forehead"	287	30.001074278911	22.2296099676683	37.7725385901538	"Black, forehead"
"White"	"forehead"	287	29.7459212370194	21.9909488486082	37.5008936254306	"White, forehead"
"Black"	"eyes"	288	50.3340360942676	42.500001639832	58.1680705487032	"Black, eyes"
"White"	"eyes"	288	30.5315790032949	22.7723481511385	38.2908098554513	"White, eyes"
"Black"	"forehead"	288	30.1026733422916	22.3038284221178	37.9015182624654	"Black, forehead"
"White"	"forehead"	288	29.8488632559541	22.0665855344115	37.6311409774967	"White, forehead"
"Black"	"eyes"	289	50.5057245106457	42.6442291261951	58.3672198950962	"Black, eyes"
"White"	"eyes"	289	30.6361170928044	22.8496660066047	38.4225681790041	"White, eyes"
"Black"	"forehead"	289	30.2042724056722	22.3780462805151	38.0304985308294	"Black, forehead"
"White"	"forehead"	289	29.9518052748888	22.1422215772783	37.7613889724994	"White, forehead"
"Black"	"eyes"	290	50.6774129270237	42.7884558674684	58.566369986579	"Black, eyes"
"White"	"eyes"	290	30.7406551823139	22.9269831941493	38.5543271704786	"White, eyes"
"Black"	"forehead"	290	30.3058714690528	22.4522635490944	38.1594793890113	"Black, forehead"
"White"	"forehead"	290	30.0547472938235	22.217856983929	37.8916376037181	"White, forehead"
"Black"	"eyes"	291	50.8491013434017	42.9326818714058	58.7655208153976	"Black, eyes"
"White"	"eyes"	291	30.8451932718235	23.0042997207285	38.6860868229184	"White, eyes"
"Black"	"forehead"	291	30.4074705324334	22.5264802340036	38.2884608308633	"Black, forehead"
"White"	"forehead"	291	30.1576893127582	22.2934917609909	38.0218868645255	"White, forehead"
"Black"	"eyes"	292	51.0207897597798	43.0769071456545	58.964672373905	"Black, eyes"
"White"	"eyes"	292	30.949731361333	23.0816155932026	38.8178471294634	"White, eyes"
"Black"	"forehead"	292	30.509069595814	22.6006963413054	38.4174428503227	"Black, forehead"
"White"	"forehead"	292	30.2606313316929	22.369125915	38.1521367483859	"White, forehead"
"Black"	"eyes"	293	51.1924781761578	43.2211316977562	59.1638246545594	"Black, eyes"
"White"	"eyes"	293	31.0542694508425	23.1589308183376	38.9496080833475	"White, eyes"
"Black"	"forehead"	293	30.6106686591946	22.6749118769791	38.5464254414102	"Black, forehead"
"White"	"forehead"	293	30.3635733506277	22.4447594524019	38.2823872488534	"White, forehead"
"Black"	"eyes"	294	51.3641665925358	43.3653555351494	59.3629776499222	"Black, eyes"
"White"	"eyes"	294	31.1588075403521	23.2362454028063	39.0813696778978	"White, eyes"
"Black"	"forehead"	294	30.7122677225752	22.7491268469218	38.6754085982287	"Black, forehead"
