"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"CPZ"	8.266111	"Black_fore"	39	"Black"	"fore"
"CP4"	4.529309	"Black_fore"	39	"Black"	"fore"
"P3"	4.93139	"Black_fore"	39	"Black"	"fore"
"PZ"	6.277566	"Black_fore"	39	"Black"	"fore"
"P4"	1.960179	"Black_fore"	39	"Black"	"fore"
"Oz"	-1.470347	"Black_fore"	39	"Black"	"fore"
"FP1"	6.438809	"Black_fore"	39	"Black"	"fore"
"FP2"	5.588669	"Black_fore"	39	"Black"	"fore"
"A2"	2.901371	"Black_fore"	39	"Black"	"fore"
"P8/T6"	-6.838289	"Black_fore"	39	"Black"	"fore"
"TP7"	2.468022	"Black_fore"	39	"Black"	"fore"
"TP8"	-1.261927	"Black_fore"	39	"Black"	"fore"
"P7/T5"	-1.331567	"Black_fore"	39	"Black"	"fore"
"VEOG"	4.518202	"Black_fore"	39	"Black"	"fore"
"HEOG"	-3.286893	"Black_fore"	39	"Black"	"fore"
"Nose"	3.998153	"Black_fore"	39	"Black"	"fore"
"FZ"	6.190095	"White_eyes"	39	"White"	"eyes"
"FC3"	7.406134	"White_eyes"	39	"White"	"eyes"
"FCZ"	7.254203	"White_eyes"	39	"White"	"eyes"
"FC4"	4.868039	"White_eyes"	39	"White"	"eyes"
"C3"	7.178346	"White_eyes"	39	"White"	"eyes"
"CZ"	7.811588	"White_eyes"	39	"White"	"eyes"
"C4"	4.914546	"White_eyes"	39	"White"	"eyes"
"CP3"	6.987245	"White_eyes"	39	"White"	"eyes"
"CPZ"	7.882266	"White_eyes"	39	"White"	"eyes"
"CP4"	4.495442	"White_eyes"	39	"White"	"eyes"
"P3"	7.35531	"White_eyes"	39	"White"	"eyes"
"PZ"	7.268554	"White_eyes"	39	"White"	"eyes"
"P4"	3.458526	"White_eyes"	39	"White"	"eyes"
"Oz"	-1.309431	"White_eyes"	39	"White"	"eyes"
"FP1"	4.453521	"White_eyes"	39	"White"	"eyes"
"FP2"	3.167937	"White_eyes"	39	"White"	"eyes"
"A2"	2.604672	"White_eyes"	39	"White"	"eyes"
"P8/T6"	-4.854875	"White_eyes"	39	"White"	"eyes"
"TP7"	3.111665	"White_eyes"	39	"White"	"eyes"
"TP8"	-1.238321	"White_eyes"	39	"White"	"eyes"
"P7/T5"	0.637558	"White_eyes"	39	"White"	"eyes"
"VEOG"	-2.058563	"White_eyes"	39	"White"	"eyes"
"HEOG"	-2.686518	"White_eyes"	39	"White"	"eyes"
"Nose"	3.574633	"White_eyes"	39	"White"	"eyes"
"FZ"	5.06244	"White_fore"	39	"White"	"fore"
"FC3"	4.60192	"White_fore"	39	"White"	"fore"
"FCZ"	4.551598	"White_fore"	39	"White"	"fore"
"FC4"	4.18352	"White_fore"	39	"White"	"fore"
"C3"	3.952387	"White_fore"	39	"White"	"fore"
"CZ"	3.691304	"White_fore"	39	"White"	"fore"
"C4"	2.589083	"White_fore"	39	"White"	"fore"
"CP3"	3.212687	"White_fore"	39	"White"	"fore"
"CPZ"	3.036533	"White_fore"	39	"White"	"fore"
"CP4"	1.508715	"White_fore"	39	"White"	"fore"
"P3"	2.76529	"White_fore"	39	"White"	"fore"
"PZ"	3.116805	"White_fore"	39	"White"	"fore"
"P4"	0.114085	"White_fore"	39	"White"	"fore"
"Oz"	-1.074176	"White_fore"	39	"White"	"fore"
"FP1"	4.370046	"White_fore"	39	"White"	"fore"
"FP2"	4.504186	"White_fore"	39	"White"	"fore"
"A2"	2.113852	"White_fore"	39	"White"	"fore"
"P8/T6"	-5.755151	"White_fore"	39	"White"	"fore"
"TP7"	0.894318	"White_fore"	39	"White"	"fore"
"TP8"	-1.478818	"White_fore"	39	"White"	"fore"
"P7/T5"	-1.932195	"White_fore"	39	"White"	"fore"
"VEOG"	-6.757522	"White_fore"	39	"White"	"fore"
"HEOG"	-2.173752	"White_fore"	39	"White"	"fore"
"Nose"	1.793398	"White_fore"	39	"White"	"fore"
"FZ"	2.883806	"Black_eyes"	40	"Black"	"eyes"
"FC3"	3.23345	"Black_eyes"	40	"Black"	"eyes"
"FCZ"	3.697503	"Black_eyes"	40	"Black"	"eyes"
"FC4"	2.746178	"Black_eyes"	40	"Black"	"eyes"
"C3"	3.901216	"Black_eyes"	40	"Black"	"eyes"
"CZ"	4.173527	"Black_eyes"	40	"Black"	"eyes"
"C4"	4.124433	"Black_eyes"	40	"Black"	"eyes"
"CP3"	3.9562	"Black_eyes"	40	"Black"	"eyes"
"CPZ"	4.205918	"Black_eyes"	40	"Black"	"eyes"
"CP4"	4.563142	"Black_eyes"	40	"Black"	"eyes"
"P3"	4.070608	"Black_eyes"	40	"Black"	"eyes"
"PZ"	4.547211	"Black_eyes"	40	"Black"	"eyes"
"P4"	4.443279	"Black_eyes"	40	"Black"	"eyes"
"Oz"	-0.283172	"Black_eyes"	40	"Black"	"eyes"
"FP1"	1.98341	"Black_eyes"	40	"Black"	"eyes"
"FP2"	1.281032	"Black_eyes"	40	"Black"	"eyes"
"A2"	0.553793	"Black_eyes"	40	"Black"	"eyes"
"P8/T6"	2.399961	"Black_eyes"	40	"Black"	"eyes"
"TP7"	1.885367	"Black_eyes"	40	"Black"	"eyes"
"TP8"	2.004699	"Black_eyes"	40	"Black"	"eyes"
"P7/T5"	2.871931	"Black_eyes"	40	"Black"	"eyes"
"VEOG"	1.445499	"Black_eyes"	40	"Black"	"eyes"
"HEOG"	-1.121247	"Black_eyes"	40	"Black"	"eyes"
"Nose"	1.396888	"Black_eyes"	40	"Black"	"eyes"
"FZ"	2.583788	"Black_fore"	40	"Black"	"fore"
"FC3"	3.417068	"Black_fore"	40	"Black"	"fore"
"FCZ"	3.319962	"Black_fore"	40	"Black"	"fore"
"FC4"	2.648976	"Black_fore"	40	"Black"	"fore"
"C3"	4.437606	"Black_fore"	40	"Black"	"fore"
"CZ"	4.732476	"Black_fore"	40	"Black"	"fore"
"C4"	4.023868	"Black_fore"	40	"Black"	"fore"
"CP3"	5.093934	"Black_fore"	40	"Black"	"fore"
"CPZ"	6.026621	"Black_fore"	40	"Black"	"fore"
"CP4"	5.67737	"Black_fore"	40	"Black"	"fore"
"P3"	5.978193	"Black_fore"	40	"Black"	"fore"
"PZ"	7.079828	"Black_fore"	40	"Black"	"fore"
"P4"	7.256029	"Black_fore"	40	"Black"	"fore"
"Oz"	-0.57288	"Black_fore"	40	"Black"	"fore"
"FP1"	-0.03507	"Black_fore"	40	"Black"	"fore"
"FP2"	-0.179954	"Black_fore"	40	"Black"	"fore"
"A2"	1.144109	"Black_fore"	40	"Black"	"fore"
"P8/T6"	3.838861	"Black_fore"	40	"Black"	"fore"
"TP7"	2.386475	"Black_fore"	40	"Black"	"fore"
"TP8"	1.981691	"Black_fore"	40	"Black"	"fore"
"P7/T5"	4.117522	"Black_fore"	40	"Black"	"fore"
"VEOG"	0.182755	"Black_fore"	40	"Black"	"fore"
"HEOG"	0.05133	"Black_fore"	40	"Black"	"fore"
"Nose"	-0.457764	"Black_fore"	40	"Black"	"fore"
"FZ"	2.94883	"White_eyes"	40	"White"	"eyes"
"FC3"	2.356564	"White_eyes"	40	"White"	"eyes"
"FCZ"	3.439674	"White_eyes"	40	"White"	"eyes"
"FC4"	3.834503	"White_eyes"	40	"White"	"eyes"
"C3"	3.28462	"White_eyes"	40	"White"	"eyes"
"CZ"	4.123226	"White_eyes"	40	"White"	"eyes"
"C4"	4.817832	"White_eyes"	40	"White"	"eyes"
"CP3"	4.047581	"White_eyes"	40	"White"	"eyes"
"CPZ"	4.992775	"White_eyes"	40	"White"	"eyes"
"CP4"	5.112686	"White_eyes"	40	"White"	"eyes"
"P3"	4.800405	"White_eyes"	40	"White"	"eyes"
"PZ"	5.531506	"White_eyes"	40	"White"	"eyes"
"P4"	5.511087	"White_eyes"	40	"White"	"eyes"
"Oz"	0.467721	"White_eyes"	40	"White"	"eyes"
"FP1"	1.0289	"White_eyes"	40	"White"	"eyes"
"FP2"	1.425707	"White_eyes"	40	"White"	"eyes"
"A2"	-0.912947	"White_eyes"	40	"White"	"eyes"
"P8/T6"	3.057397	"White_eyes"	40	"White"	"eyes"
"TP7"	1.487208	"White_eyes"	40	"White"	"eyes"
"TP8"	2.276285	"White_eyes"	40	"White"	"eyes"
"P7/T5"	2.979532	"White_eyes"	40	"White"	"eyes"
"VEOG"	2.080295	"White_eyes"	40	"White"	"eyes"
"HEOG"	1.685177	"White_eyes"	40	"White"	"eyes"
"Nose"	0.179046	"White_eyes"	40	"White"	"eyes"
"FZ"	2.282465	"White_fore"	40	"White"	"fore"
"FC3"	2.369365	"White_fore"	40	"White"	"fore"
"FCZ"	3.028494	"White_fore"	40	"White"	"fore"
"FC4"	1.956727	"White_fore"	40	"White"	"fore"
"C3"	2.705408	"White_fore"	40	"White"	"fore"
"CZ"	3.139508	"White_fore"	40	"White"	"fore"
"C4"	2.974163	"White_fore"	40	"White"	"fore"
"CP3"	2.563176	"White_fore"	40	"White"	"fore"
"CPZ"	3.487159	"White_fore"	40	"White"	"fore"
"CP4"	3.502818	"White_fore"	40	"White"	"fore"
"P3"	2.896468	"White_fore"	40	"White"	"fore"
"PZ"	3.928063	"White_fore"	40	"White"	"fore"
"P4"	4.239542	"White_fore"	40	"White"	"fore"
"Oz"	-0.003752	"White_fore"	40	"White"	"fore"
"FP1"	0.633665	"White_fore"	40	"White"	"fore"
"FP2"	0.845587	"White_fore"	40	"White"	"fore"
"A2"	0.014759	"White_fore"	40	"White"	"fore"
"P8/T6"	2.509445	"White_fore"	40	"White"	"fore"
"TP7"	0.529855	"White_fore"	40	"White"	"fore"
"TP8"	1.605175	"White_fore"	40	"White"	"fore"
"P7/T5"	1.488808	"White_fore"	40	"White"	"fore"
"VEOG"	0.33069	"White_fore"	40	"White"	"fore"
"HEOG"	0.174901	"White_fore"	40	"White"	"fore"
"Nose"	0.308228	"White_fore"	40	"White"	"fore"
"FZ"	8.284661	"Black_eyes"	41	"Black"	"eyes"
"FC3"	8.676514	"Black_eyes"	41	"Black"	"eyes"
"FCZ"	10.934889	"Black_eyes"	41	"Black"	"eyes"
"FC4"	8.713232	"Black_eyes"	41	"Black"	"eyes"
"C3"	9.785222	"Black_eyes"	41	"Black"	"eyes"
"CZ"	12.509607	"Black_eyes"	41	"Black"	"eyes"
"C4"	10.045585	"Black_eyes"	41	"Black"	"eyes"
"CP3"	8.883108	"Black_eyes"	41	"Black"	"eyes"
"CPZ"	12.746108	"Black_eyes"	41	"Black"	"eyes"
"CP4"	10.15804	"Black_eyes"	41	"Black"	"eyes"
"P3"	8.429458	"Black_eyes"	41	"Black"	"eyes"
"PZ"	11.252133	"Black_eyes"	41	"Black"	"eyes"
"P4"	10.132373	"Black_eyes"	41	"Black"	"eyes"
"Oz"	0.103613	"Black_eyes"	41	"Black"	"eyes"
"FP1"	4.168877	"Black_eyes"	41	"Black"	"eyes"
"FP2"	4.377817	"Black_eyes"	41	"Black"	"eyes"
"A2"	-0.218097	"Black_eyes"	41	"Black"	"eyes"
"P8/T6"	4.810627	"Black_eyes"	41	"Black"	"eyes"
"TP7"	3.682658	"Black_eyes"	41	"Black"	"eyes"
"TP8"	3.904183	"Black_eyes"	41	"Black"	"eyes"
"P7/T5"	2.306279	"Black_eyes"	41	"Black"	"eyes"
"VEOG"	1.806032	"Black_eyes"	41	"Black"	"eyes"
"HEOG"	-0.780548	"Black_eyes"	41	"Black"	"eyes"
"Nose"	2.316068	"Black_eyes"	41	"Black"	"eyes"
"FZ"	10.665475	"Black_fore"	41	"Black"	"fore"
"FC3"	9.921931	"Black_fore"	41	"Black"	"fore"
"FCZ"	12.366382	"Black_fore"	41	"Black"	"fore"
"FC4"	8.119642	"Black_fore"	41	"Black"	"fore"
"C3"	9.818082	"Black_fore"	41	"Black"	"fore"
"CZ"	11.831246	"Black_fore"	41	"Black"	"fore"
"C4"	7.937136	"Black_fore"	41	"Black"	"fore"
"CP3"	7.781862	"Black_fore"	41	"Black"	"fore"
"CPZ"	11.154735	"Black_fore"	41	"Black"	"fore"
"CP4"	7.398063	"Black_fore"	41	"Black"	"fore"
"P3"	5.951109	"Black_fore"	41	"Black"	"fore"
"PZ"	8.47398	"Black_fore"	41	"Black"	"fore"
"P4"	6.390034	"Black_fore"	41	"Black"	"fore"
"Oz"	-1.104714	"Black_fore"	41	"Black"	"fore"
"FP1"	6.499101	"Black_fore"	41	"Black"	"fore"
"FP2"	5.403733	"Black_fore"	41	"Black"	"fore"
"A2"	2.183667	"Black_fore"	41	"Black"	"fore"
"P8/T6"	0.898962	"Black_fore"	41	"Black"	"fore"
"TP7"	4.323452	"Black_fore"	41	"Black"	"fore"
"TP8"	1.939013	"Black_fore"	41	"Black"	"fore"
"P7/T5"	1.552368	"Black_fore"	41	"Black"	"fore"
"VEOG"	2.257628	"Black_fore"	41	"Black"	"fore"
"HEOG"	-3.57929	"Black_fore"	41	"Black"	"fore"
"Nose"	4.824525	"Black_fore"	41	"Black"	"fore"
"FZ"	8.719061	"White_eyes"	41	"White"	"eyes"
"FC3"	8.506525	"White_eyes"	41	"White"	"eyes"
"FCZ"	10.543552	"White_eyes"	41	"White"	"eyes"
"FC4"	7.667244	"White_eyes"	41	"White"	"eyes"
"C3"	8.783913	"White_eyes"	41	"White"	"eyes"
"CZ"	11.04638	"White_eyes"	41	"White"	"eyes"
"C4"	7.833857	"White_eyes"	41	"White"	"eyes"
"CP3"	7.908577	"White_eyes"	41	"White"	"eyes"
"CPZ"	10.570498	"White_eyes"	41	"White"	"eyes"
"CP4"	7.395454	"White_eyes"	41	"White"	"eyes"
"P3"	6.586108	"White_eyes"	41	"White"	"eyes"
"PZ"	8.747905	"White_eyes"	41	"White"	"eyes"
"P4"	6.832375	"White_eyes"	41	"White"	"eyes"
"Oz"	-0.695677	"White_eyes"	41	"White"	"eyes"
"FP1"	4.701794	"White_eyes"	41	"White"	"eyes"
"FP2"	3.775269	"White_eyes"	41	"White"	"eyes"
"A2"	1.362035	"White_eyes"	41	"White"	"eyes"
"P8/T6"	3.103645	"White_eyes"	41	"White"	"eyes"
"TP7"	4.023719	"White_eyes"	41	"White"	"eyes"
"TP8"	2.835888	"White_eyes"	41	"White"	"eyes"
"P7/T5"	2.348288	"White_eyes"	41	"White"	"eyes"
"VEOG"	3.00696	"White_eyes"	41	"White"	"eyes"
"HEOG"	-1.838154	"White_eyes"	41	"White"	"eyes"
"Nose"	3.054734	"White_eyes"	41	"White"	"eyes"
"FZ"	5.872992	"White_fore"	41	"White"	"fore"
"FC3"	6.434759	"White_fore"	41	"White"	"fore"
"FCZ"	7.630456	"White_fore"	41	"White"	"fore"
"FC4"	5.878806	"White_fore"	41	"White"	"fore"
"C3"	7.175068	"White_fore"	41	"White"	"fore"
"CZ"	8.846612	"White_fore"	41	"White"	"fore"
"C4"	6.728513	"White_fore"	41	"White"	"fore"
"CP3"	6.304458	"White_fore"	41	"White"	"fore"
"CPZ"	9.172453	"White_fore"	41	"White"	"fore"
"CP4"	6.369342	"White_fore"	41	"White"	"fore"
"P3"	5.395858	"White_fore"	41	"White"	"fore"
"PZ"	7.610529	"White_fore"	41	"White"	"fore"
"P4"	5.62921	"White_fore"	41	"White"	"fore"
"Oz"	-0.956664	"White_fore"	41	"White"	"fore"
"FP1"	3.517901	"White_fore"	41	"White"	"fore"
"FP2"	3.353827	"White_fore"	41	"White"	"fore"
"A2"	1.886966	"White_fore"	41	"White"	"fore"
"P8/T6"	0.957374	"White_fore"	41	"White"	"fore"
"TP7"	2.485746	"White_fore"	41	"White"	"fore"
"TP8"	1.166539	"White_fore"	41	"White"	"fore"
"P7/T5"	1.812584	"White_fore"	41	"White"	"fore"
"VEOG"	-0.508688	"White_fore"	41	"White"	"fore"
"HEOG"	-2.015492	"White_fore"	41	"White"	"fore"
"Nose"	1.955134	"White_fore"	41	"White"	"fore"
"FZ"	1.927463	"Black_eyes"	42	"Black"	"eyes"
"FC3"	1.042851	"Black_eyes"	42	"Black"	"eyes"
"FCZ"	1.2352	"Black_eyes"	42	"Black"	"eyes"
"FC4"	1.923008	"Black_eyes"	42	"Black"	"eyes"
"C3"	0.48821	"Black_eyes"	42	"Black"	"eyes"
"CZ"	1.273678	"Black_eyes"	42	"Black"	"eyes"
"C4"	1.807966	"Black_eyes"	42	"Black"	"eyes"
"CP3"	0.171559	"Black_eyes"	42	"Black"	"eyes"
"CPZ"	0.010482	"Black_eyes"	42	"Black"	"eyes"
"CP4"	1.014505	"Black_eyes"	42	"Black"	"eyes"
"P3"	-0.803594	"Black_eyes"	42	"Black"	"eyes"
"PZ"	-0.144917	"Black_eyes"	42	"Black"	"eyes"
"P4"	-0.137754	"Black_eyes"	42	"Black"	"eyes"
"Oz"	0.367489	"Black_eyes"	42	"Black"	"eyes"
"FP1"	1.378413	"Black_eyes"	42	"Black"	"eyes"
"FP2"	2.300587	"Black_eyes"	42	"Black"	"eyes"
"A2"	-0.725632	"Black_eyes"	42	"Black"	"eyes"
"P8/T6"	-0.611551	"Black_eyes"	42	"Black"	"eyes"
"TP7"	-0.115305	"Black_eyes"	42	"Black"	"eyes"
"TP8"	0.639241	"Black_eyes"	42	"Black"	"eyes"
"P7/T5"	-1.465721	"Black_eyes"	42	"Black"	"eyes"
"VEOG"	0.856922	"Black_eyes"	42	"Black"	"eyes"
"HEOG"	3.328588	"Black_eyes"	42	"Black"	"eyes"
"Nose"	1.557703	"Black_eyes"	42	"Black"	"eyes"
"FZ"	2.58946	"Black_fore"	42	"Black"	"fore"
"FC3"	2.347801	"Black_fore"	42	"Black"	"fore"
"FCZ"	2.54063	"Black_fore"	42	"Black"	"fore"
"FC4"	2.459742	"Black_fore"	42	"Black"	"fore"
"C3"	1.465197	"Black_fore"	42	"Black"	"fore"
"CZ"	1.818536	"Black_fore"	42	"Black"	"fore"
"C4"	1.919296	"Black_fore"	42	"Black"	"fore"
"CP3"	0.726768	"Black_fore"	42	"Black"	"fore"
"CPZ"	0.296603	"Black_fore"	42	"Black"	"fore"
"CP4"	0.689119	"Black_fore"	42	"Black"	"fore"
"P3"	-0.321062	"Black_fore"	42	"Black"	"fore"
"PZ"	-0.266511	"Black_fore"	42	"Black"	"fore"
"P4"	-0.600282	"Black_fore"	42	"Black"	"fore"
"Oz"	0.37985	"Black_fore"	42	"Black"	"fore"
"FP1"	2.975905	"Black_fore"	42	"Black"	"fore"
"FP2"	3.44315	"Black_fore"	42	"Black"	"fore"
"A2"	-0.751357	"Black_fore"	42	"Black"	"fore"
"P8/T6"	-1.263851	"Black_fore"	42	"Black"	"fore"
"TP7"	0.184225	"Black_fore"	42	"Black"	"fore"
"TP8"	0.015068	"Black_fore"	42	"Black"	"fore"
"P7/T5"	-1.594216	"Black_fore"	42	"Black"	"fore"
"VEOG"	1.26586	"Black_fore"	42	"Black"	"fore"
"HEOG"	3.102609	"Black_fore"	42	"Black"	"fore"
"Nose"	3.099071	"Black_fore"	42	"Black"	"fore"
"FZ"	0.678999	"White_eyes"	42	"White"	"eyes"
"FC3"	0.613833	"White_eyes"	42	"White"	"eyes"
"FCZ"	0.893302	"White_eyes"	42	"White"	"eyes"
"FC4"	1.264674	"White_eyes"	42	"White"	"eyes"
"C3"	0.680696	"White_eyes"	42	"White"	"eyes"
"CZ"	1.441418	"White_eyes"	42	"White"	"eyes"
"C4"	1.588077	"White_eyes"	42	"White"	"eyes"
"CP3"	0.174863	"White_eyes"	42	"White"	"eyes"
"CPZ"	1.108476	"White_eyes"	42	"White"	"eyes"
"CP4"	1.010703	"White_eyes"	42	"White"	"eyes"
"P3"	0.214578	"White_eyes"	42	"White"	"eyes"
"PZ"	0.821165	"White_eyes"	42	"White"	"eyes"
"P4"	0.438419	"White_eyes"	42	"White"	"eyes"
"Oz"	0.110247	"White_eyes"	42	"White"	"eyes"
"FP1"	-0.219714	"White_eyes"	42	"White"	"eyes"
"FP2"	1.301225	"White_eyes"	42	"White"	"eyes"
"A2"	-0.214991	"White_eyes"	42	"White"	"eyes"
"P8/T6"	-0.268234	"White_eyes"	42	"White"	"eyes"
"TP7"	0.023755	"White_eyes"	42	"White"	"eyes"
"TP8"	0.275342	"White_eyes"	42	"White"	"eyes"
"P7/T5"	-0.342297	"White_eyes"	42	"White"	"eyes"
"VEOG"	3.356292	"White_eyes"	42	"White"	"eyes"
"HEOG"	3.501117	"White_eyes"	42	"White"	"eyes"
"Nose"	0.228748	"White_eyes"	42	"White"	"eyes"
"FZ"	1.183924	"White_fore"	42	"White"	"fore"
"FC3"	1.574387	"White_fore"	42	"White"	"fore"
"FCZ"	0.986509	"White_fore"	42	"White"	"fore"
"FC4"	0.542848	"White_fore"	42	"White"	"fore"
"C3"	1.273765	"White_fore"	42	"White"	"fore"
"CZ"	0.896143	"White_fore"	42	"White"	"fore"
"C4"	0.888849	"White_fore"	42	"White"	"fore"
"CP3"	0.675711	"White_fore"	42	"White"	"fore"
"CPZ"	-0.993541	"White_fore"	42	"White"	"fore"
"CP4"	0.16278	"White_fore"	42	"White"	"fore"
"P3"	-0.497469	"White_fore"	42	"White"	"fore"
"PZ"	-1.034509	"White_fore"	42	"White"	"fore"
"P4"	-1.606489	"White_fore"	42	"White"	"fore"
"Oz"	-1.987561	"White_fore"	42	"White"	"fore"
"FP1"	1.255465	"White_fore"	42	"White"	"fore"
"FP2"	3.464551	"White_fore"	42	"White"	"fore"
"A2"	3.95311	"White_fore"	42	"White"	"fore"
"P8/T6"	-1.980355	"White_fore"	42	"White"	"fore"
"TP7"	1.295036	"White_fore"	42	"White"	"fore"
"TP8"	-1.742801	"White_fore"	42	"White"	"fore"
"P7/T5"	-0.041711	"White_fore"	42	"White"	"fore"
"VEOG"	5.37022	"White_fore"	42	"White"	"fore"
"HEOG"	-0.72109	"White_fore"	42	"White"	"fore"
"Nose"	0.867623	"White_fore"	42	"White"	"fore"
"FZ"	12.042334	"Black_eyes"	43	"Black"	"eyes"
"FC3"	11.558686	"Black_eyes"	43	"Black"	"eyes"
"FCZ"	13.978908	"Black_eyes"	43	"Black"	"eyes"
"FC4"	12.702353	"Black_eyes"	43	"Black"	"eyes"
"C3"	11.322185	"Black_eyes"	43	"Black"	"eyes"
"CZ"	15.041607	"Black_eyes"	43	"Black"	"eyes"
"C4"	10.611826	"Black_eyes"	43	"Black"	"eyes"
"CP3"	8.668981	"Black_eyes"	43	"Black"	"eyes"
"CPZ"	12.593282	"Black_eyes"	43	"Black"	"eyes"
"CP4"	7.886178	"Black_eyes"	43	"Black"	"eyes"
"P3"	6.065711	"Black_eyes"	43	"Black"	"eyes"
"PZ"	8.80038	"Black_eyes"	43	"Black"	"eyes"
"P4"	5.686218	"Black_eyes"	43	"Black"	"eyes"
"Oz"	-0.424105	"Black_eyes"	43	"Black"	"eyes"
"FP1"	7.10802	"Black_eyes"	43	"Black"	"eyes"
"FP2"	8.209963	"Black_eyes"	43	"Black"	"eyes"
"A2"	0.853668	"Black_eyes"	43	"Black"	"eyes"
"P8/T6"	-0.205963	"Black_eyes"	43	"Black"	"eyes"
"TP7"	3.193462	"Black_eyes"	43	"Black"	"eyes"
"TP8"	2.499071	"Black_eyes"	43	"Black"	"eyes"
"P7/T5"	0.369975	"Black_eyes"	43	"Black"	"eyes"
"VEOG"	17.654485	"Black_eyes"	43	"Black"	"eyes"
"HEOG"	-0.688753	"Black_eyes"	43	"Black"	"eyes"
"Nose"	5.43023	"Black_eyes"	43	"Black"	"eyes"
"FZ"	9.717295	"Black_fore"	43	"Black"	"fore"
"FC3"	9.702909	"Black_fore"	43	"Black"	"fore"
"FCZ"	10.993402	"Black_fore"	43	"Black"	"fore"
"FC4"	8.208219	"Black_fore"	43	"Black"	"fore"
"C3"	9.48901	"Black_fore"	43	"Black"	"fore"
"CZ"	10.752904	"Black_fore"	43	"Black"	"fore"
"C4"	6.197342	"Black_fore"	43	"Black"	"fore"
"CP3"	6.901699	"Black_fore"	43	"Black"	"fore"
"CPZ"	8.979339	"Black_fore"	43	"Black"	"fore"
"CP4"	3.556448	"Black_fore"	43	"Black"	"fore"
"P3"	4.439513	"Black_fore"	43	"Black"	"fore"
"PZ"	5.721511	"Black_fore"	43	"Black"	"fore"
"P4"	2.155891	"Black_fore"	43	"Black"	"fore"
"Oz"	-0.662456	"Black_fore"	43	"Black"	"fore"
"FP1"	6.657291	"Black_fore"	43	"Black"	"fore"
"FP2"	5.901812	"Black_fore"	43	"Black"	"fore"
"A2"	1.303479	"Black_fore"	43	"Black"	"fore"
"P8/T6"	-1.851382	"Black_fore"	43	"Black"	"fore"
"TP7"	3.16075	"Black_fore"	43	"Black"	"fore"
"TP8"	0.129131	"Black_fore"	43	"Black"	"fore"
"P7/T5"	0.298571	"Black_fore"	43	"Black"	"fore"
"VEOG"	25.440865	"Black_fore"	43	"Black"	"fore"
"HEOG"	-2.658176	"Black_fore"	43	"Black"	"fore"
"Nose"	4.008335	"Black_fore"	43	"Black"	"fore"
"FZ"	4.958267	"White_eyes"	43	"White"	"eyes"
"FC3"	6.166346	"White_eyes"	43	"White"	"eyes"
"FCZ"	6.290478	"White_eyes"	43	"White"	"eyes"
"FC4"	6.217384	"White_eyes"	43	"White"	"eyes"
"C3"	6.532129	"White_eyes"	43	"White"	"eyes"
"CZ"	7.499045	"White_eyes"	43	"White"	"eyes"
"C4"	5.249447	"White_eyes"	43	"White"	"eyes"
"CP3"	5.017693	"White_eyes"	43	"White"	"eyes"
"CPZ"	6.886329	"White_eyes"	43	"White"	"eyes"
"CP4"	3.988467	"White_eyes"	43	"White"	"eyes"
"P3"	3.604221	"White_eyes"	43	"White"	"eyes"
"PZ"	4.770094	"White_eyes"	43	"White"	"eyes"
"P4"	3.136496	"White_eyes"	43	"White"	"eyes"
"Oz"	-0.345856	"White_eyes"	43	"White"	"eyes"
"FP1"	3.988866	"White_eyes"	43	"White"	"eyes"
"FP2"	4.200161	"White_eyes"	43	"White"	"eyes"
"A2"	0.697926	"White_eyes"	43	"White"	"eyes"
"P8/T6"	-0.609032	"White_eyes"	43	"White"	"eyes"
"TP7"	1.646513	"White_eyes"	43	"White"	"eyes"
"TP8"	1.072097	"White_eyes"	43	"White"	"eyes"
"P7/T5"	-0.332809	"White_eyes"	43	"White"	"eyes"
"VEOG"	12.567376	"White_eyes"	43	"White"	"eyes"
"HEOG"	-1.735096	"White_eyes"	43	"White"	"eyes"
"Nose"	3.376328	"White_eyes"	43	"White"	"eyes"
"FZ"	8.658471	"White_fore"	43	"White"	"fore"
"FC3"	8.402664	"White_fore"	43	"White"	"fore"
"FCZ"	10.025828	"White_fore"	43	"White"	"fore"
"FC4"	8.94635	"White_fore"	43	"White"	"fore"
"C3"	7.127597	"White_fore"	43	"White"	"fore"
"CZ"	8.962318	"White_fore"	43	"White"	"fore"
"C4"	6.214477	"White_fore"	43	"White"	"fore"
"CP3"	4.500014	"White_fore"	43	"White"	"fore"
"CPZ"	6.463428	"White_fore"	43	"White"	"fore"
"CP4"	4.078977	"White_fore"	43	"White"	"fore"
"P3"	2.196216	"White_fore"	43	"White"	"fore"
"PZ"	3.385712	"White_fore"	43	"White"	"fore"
"P4"	1.958587	"White_fore"	43	"White"	"fore"
"Oz"	0.39889	"White_fore"	43	"White"	"fore"
"FP1"	6.409795	"White_fore"	43	"White"	"fore"
"FP2"	6.960878	"White_fore"	43	"White"	"fore"
"A2"	-0.817852	"White_fore"	43	"White"	"fore"
"P8/T6"	-1.263654	"White_fore"	43	"White"	"fore"
"TP7"	0.885875	"White_fore"	43	"White"	"fore"
"TP8"	1.012719	"White_fore"	43	"White"	"fore"
"P7/T5"	-1.690691	"White_fore"	43	"White"	"fore"
"VEOG"	19.239127	"White_fore"	43	"White"	"fore"
"HEOG"	-0.118002	"White_fore"	43	"White"	"fore"
