"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Fix"
10	"BF"	"FC3"	1.15079087878788	"Black"	"fore"
10	"WE"	"FC3"	0.491294666666667	"White"	"eyes"
10	"WF"	"FC3"	0.819715333333333	"White"	"fore"
11	"BE"	"FC3"	-1.31824562121212	"Black"	"eyes"
11	"BF"	"FC3"	-1.15626674242424	"Black"	"fore"
11	"WE"	"FC3"	-2.12064915151515	"White"	"eyes"
11	"WF"	"FC3"	-2.05490318181818	"White"	"fore"
12	"BE"	"FC3"	-1.25987728787879	"Black"	"eyes"
12	"BF"	"FC3"	-2.67339877272727	"Black"	"fore"
12	"WE"	"FC3"	-2.20875578787879	"White"	"eyes"
12	"WF"	"FC3"	-1.71667901515152	"White"	"fore"
13	"BE"	"FC3"	1.05490740909091	"Black"	"eyes"
13	"BF"	"FC3"	0.16888285	"Black"	"fore"
13	"WE"	"FC3"	1.00417943939394	"White"	"eyes"
13	"WF"	"FC3"	0.96115653030303	"White"	"fore"
14	"BE"	"FC3"	0.237930531818182	"Black"	"eyes"
14	"BF"	"FC3"	0.829526090909091	"Black"	"fore"
14	"WE"	"FC3"	0.538850318181818	"White"	"eyes"
14	"WF"	"FC3"	1.3943583030303	"White"	"fore"
15	"BE"	"FC3"	3.00375757575758	"Black"	"eyes"
15	"BF"	"FC3"	0.176497989393939	"Black"	"fore"
15	"WE"	"FC3"	1.74252978787879	"White"	"eyes"
15	"WF"	"FC3"	1.06591240909091	"White"	"fore"
16	"BE"	"FC3"	3.33770181818182	"Black"	"eyes"
16	"BF"	"FC3"	0.841224060606061	"Black"	"fore"
16	"WE"	"FC3"	1.8587965	"White"	"eyes"
16	"WF"	"FC3"	1.94408356060606	"White"	"fore"
17	"BE"	"FC3"	2.17889793939394	"Black"	"eyes"
17	"BF"	"FC3"	1.324537	"Black"	"fore"
17	"WE"	"FC3"	2.44096692424242	"White"	"eyes"
17	"WF"	"FC3"	0.658199242424242	"White"	"fore"
18	"BE"	"FC3"	3.44882878787879	"Black"	"eyes"
18	"BF"	"FC3"	0.704129575757576	"Black"	"fore"
18	"WE"	"FC3"	2.34010339393939	"White"	"eyes"
18	"WF"	"FC3"	1.14398901515152	"White"	"fore"
19	"BE"	"FC3"	2.57463686363636	"Black"	"eyes"
19	"BF"	"FC3"	3.22259545454545	"Black"	"fore"
19	"WE"	"FC3"	2.25515410606061	"White"	"eyes"
19	"WF"	"FC3"	2.35653487878788	"White"	"fore"
20	"BE"	"FC3"	0.692978939393939	"Black"	"eyes"
20	"BF"	"FC3"	-0.577060515151515	"Black"	"fore"
20	"WE"	"FC3"	-0.734091833333333	"White"	"eyes"
20	"WF"	"FC3"	-1.42934877272727	"White"	"fore"
21	"BE"	"FC3"	0.208929942424242	"Black"	"eyes"
21	"BF"	"FC3"	-0.447283575757576	"Black"	"fore"
21	"WE"	"FC3"	-0.567331727272727	"White"	"eyes"
21	"WF"	"FC3"	-1.48814475757576	"White"	"fore"
22	"BE"	"FC3"	-0.201955171212121	"Black"	"eyes"
22	"BF"	"FC3"	1.33508401515152	"Black"	"fore"
22	"WE"	"FC3"	0.756845196969697	"White"	"eyes"
22	"WF"	"FC3"	-0.268118807575758	"White"	"fore"
23	"BE"	"FC3"	7.10561848484848	"Black"	"eyes"
23	"BF"	"FC3"	4.35521454545455	"Black"	"fore"
23	"WE"	"FC3"	2.82504621212121	"White"	"eyes"
23	"WF"	"FC3"	3.92840484848485	"White"	"fore"
24	"BE"	"FC3"	1.03175625757576	"Black"	"eyes"
24	"BF"	"FC3"	0.915239560606061	"Black"	"fore"
24	"WE"	"FC3"	0.493589409090909	"White"	"eyes"
24	"WF"	"FC3"	1.68385606060606	"White"	"fore"
25	"BE"	"FC3"	-0.48611503030303	"Black"	"eyes"
25	"BF"	"FC3"	-1.55180684848485	"Black"	"fore"
25	"WE"	"FC3"	-1.60581210606061	"White"	"eyes"
25	"WF"	"FC3"	-0.370948121212121	"White"	"fore"
26	"BE"	"FC3"	-1.13119033333333	"Black"	"eyes"
26	"BF"	"FC3"	-0.254606762121212	"Black"	"fore"
26	"WE"	"FC3"	-1.09708910606061	"White"	"eyes"
26	"WF"	"FC3"	-0.440742606060606	"White"	"fore"
27	"BE"	"FC3"	3.66478439393939	"Black"	"eyes"
27	"BF"	"FC3"	3.74016363636364	"Black"	"fore"
27	"WE"	"FC3"	3.06199560606061	"White"	"eyes"
27	"WF"	"FC3"	4.21575363636364	"White"	"fore"
28	"BE"	"FC3"	3.41578227272727	"Black"	"eyes"
28	"BF"	"FC3"	1.31685968181818	"Black"	"fore"
28	"WE"	"FC3"	2.60814231818182	"White"	"eyes"
28	"WF"	"FC3"	2.35946983333333	"White"	"fore"
29	"BE"	"FC3"	-1.31366446969697	"Black"	"eyes"
29	"BF"	"FC3"	-0.492184151515151	"Black"	"fore"
29	"WE"	"FC3"	0.37227603030303	"White"	"eyes"
29	"WF"	"FC3"	0.54771246969697	"White"	"fore"
30	"BE"	"FC3"	7.21946303030303	"Black"	"eyes"
30	"BF"	"FC3"	6.37677439393939	"Black"	"fore"
30	"WE"	"FC3"	7.32227393939394	"White"	"eyes"
30	"WF"	"FC3"	6.19753772727273	"White"	"fore"
31	"BE"	"FC3"	4.45199939393939	"Black"	"eyes"
31	"BF"	"FC3"	2.85699318181818	"Black"	"fore"
31	"WE"	"FC3"	4.52543045454545	"White"	"eyes"
31	"WF"	"FC3"	2.44661215151515	"White"	"fore"
32	"BE"	"FC3"	0.373185181818182	"Black"	"eyes"
32	"BF"	"FC3"	-0.460149015151515	"Black"	"fore"
32	"WE"	"FC3"	0.151357275757576	"White"	"eyes"
32	"WF"	"FC3"	0.385543181818182	"White"	"fore"
33	"BE"	"FC3"	3.17258772727273	"Black"	"eyes"
33	"BF"	"FC3"	-0.469464196969697	"Black"	"fore"
33	"WE"	"FC3"	1.79833709090909	"White"	"eyes"
33	"WF"	"FC3"	0.540828045454545	"White"	"fore"
34	"BE"	"FC3"	-1.41871025757576	"Black"	"eyes"
34	"BF"	"FC3"	-2.74178407575758	"Black"	"fore"
34	"WE"	"FC3"	-2.79305045454545	"White"	"eyes"
34	"WF"	"FC3"	-2.713832	"White"	"fore"
35	"BE"	"FC3"	-0.633025803030303	"Black"	"eyes"
35	"BF"	"FC3"	-0.821040863636364	"Black"	"fore"
35	"WE"	"FC3"	-0.438298681818182	"White"	"eyes"
35	"WF"	"FC3"	-0.596180636363636	"White"	"fore"
36	"BE"	"FC3"	-0.127251113636364	"Black"	"eyes"
36	"BF"	"FC3"	-1.81622104545455	"Black"	"fore"
36	"WE"	"FC3"	-0.216033315151515	"White"	"eyes"
36	"WF"	"FC3"	-1.64920572727273	"White"	"fore"
37	"BE"	"FC3"	2.08137566666667	"Black"	"eyes"
37	"BF"	"FC3"	2.80416606060606	"Black"	"fore"
37	"WE"	"FC3"	1.34165809090909	"White"	"eyes"
37	"WF"	"FC3"	2.03498295454545	"White"	"fore"
38	"BE"	"FC3"	6.53961333333333	"Black"	"eyes"
38	"BF"	"FC3"	5.57758560606061	"Black"	"fore"
38	"WE"	"FC3"	7.06815515151515	"White"	"eyes"
38	"WF"	"FC3"	4.37973242424242	"White"	"fore"
39	"BE"	"FC3"	1.92858501515152	"Black"	"eyes"
39	"BF"	"FC3"	0.415450454545455	"Black"	"fore"
39	"WE"	"FC3"	1.23344621212121	"White"	"eyes"
39	"WF"	"FC3"	-0.0976792787878788	"White"	"fore"
40	"BE"	"FC3"	-0.245392148484848	"Black"	"eyes"
40	"BF"	"FC3"	-0.298194166666667	"Black"	"fore"
40	"WE"	"FC3"	0.30906253030303	"White"	"eyes"
40	"WF"	"FC3"	0.0665033075757576	"White"	"fore"
41	"BE"	"FC3"	4.98516909090909	"Black"	"eyes"
41	"BF"	"FC3"	5.16300893939394	"Black"	"fore"
41	"WE"	"FC3"	4.6929603030303	"White"	"eyes"
41	"WF"	"FC3"	3.79150515151515	"White"	"fore"
42	"BE"	"FC3"	0.132913165151515	"Black"	"eyes"
42	"BF"	"FC3"	0.594086909090909	"Black"	"fore"
42	"WE"	"FC3"	0.606678712121212	"White"	"eyes"
42	"WF"	"FC3"	0.715213954545455	"White"	"fore"
43	"BE"	"FC3"	5.090935	"Black"	"eyes"
43	"BF"	"FC3"	3.22310636363636	"Black"	"fore"
43	"WE"	"FC3"	2.2014798030303	"White"	"eyes"
43	"WF"	"FC3"	3.21360151515152	"White"	"fore"
44	"BE"	"FC3"	0.663122772727273	"Black"	"eyes"
44	"BF"	"FC3"	0.170527303030303	"Black"	"fore"
44	"WE"	"FC3"	0.611681196969697	"White"	"eyes"
44	"WF"	"FC3"	-0.44794153030303	"White"	"fore"
45	"BE"	"FC3"	0.61840246969697	"Black"	"eyes"
45	"BF"	"FC3"	0.106115051515152	"Black"	"fore"
45	"WE"	"FC3"	0.884153060606061	"White"	"eyes"
45	"WF"	"FC3"	-1.49363974242424	"White"	"fore"
46	"BE"	"FC3"	1.09217578787879	"Black"	"eyes"
46	"BF"	"FC3"	0.138247953030303	"Black"	"fore"
46	"WE"	"FC3"	0.575365287878788	"White"	"eyes"
46	"WF"	"FC3"	1.96203042424242	"White"	"fore"
47	"BE"	"FC3"	0.408053333333333	"Black"	"eyes"
47	"BF"	"FC3"	0.0311654712121212	"Black"	"fore"
47	"WE"	"FC3"	-0.726223242424242	"White"	"eyes"
47	"WF"	"FC3"	1.50237957575758	"White"	"fore"
48	"BE"	"FC3"	-2.14435692424242	"Black"	"eyes"
48	"BF"	"FC3"	-1.92156795454545	"Black"	"fore"
48	"WE"	"FC3"	-0.837799636363636	"White"	"eyes"
48	"WF"	"FC3"	-1.73576454545455	"White"	"fore"
49	"BE"	"FC3"	-0.162941057575758	"Black"	"eyes"
49	"BF"	"FC3"	0.0752875818181818	"Black"	"fore"
49	"WE"	"FC3"	-0.283843909090909	"White"	"eyes"
49	"WF"	"FC3"	-0.0507136318181818	"White"	"fore"
50	"BE"	"FC3"	3.85384015151515	"Black"	"eyes"
50	"BF"	"FC3"	2.2444823030303	"Black"	"fore"
50	"WE"	"FC3"	2.45820036363636	"White"	"eyes"
50	"WF"	"FC3"	2.07316310606061	"White"	"fore"
51	"BE"	"FC3"	-0.569920166666667	"Black"	"eyes"
51	"BF"	"FC3"	-0.41519203030303	"Black"	"fore"
51	"WE"	"FC3"	-0.630057893939394	"White"	"eyes"
51	"WF"	"FC3"	-0.369494833333333	"White"	"fore"
52	"BE"	"FC3"	-1.98802113636364	"Black"	"eyes"
52	"BF"	"FC3"	0.401578015151515	"Black"	"fore"
52	"WE"	"FC3"	-1.15872766666667	"White"	"eyes"
52	"WF"	"FC3"	-2.07153643939394	"White"	"fore"
53	"BE"	"FC3"	-1.36051763636364	"Black"	"eyes"
53	"BF"	"FC3"	0.0293100409090909	"Black"	"fore"
53	"WE"	"FC3"	-2.19782945454545	"White"	"eyes"
53	"WF"	"FC3"	0.17663486969697	"White"	"fore"
54	"BE"	"FC3"	4.0774196969697	"Black"	"eyes"
54	"BF"	"FC3"	2.04769890909091	"Black"	"fore"
54	"WE"	"FC3"	2.95174787878788	"White"	"eyes"
54	"WF"	"FC3"	3.16962015151515	"White"	"fore"
55	"BE"	"FC3"	0.621820303030303	"Black"	"eyes"
55	"BF"	"FC3"	-0.451916863636364	"Black"	"fore"
55	"WE"	"FC3"	0.454076303030303	"White"	"eyes"
55	"WF"	"FC3"	-0.844099757575758	"White"	"fore"
56	"BE"	"FC3"	0.778698954545455	"Black"	"eyes"
56	"BF"	"FC3"	-0.521065712121212	"Black"	"fore"
56	"WE"	"FC3"	0.728422666666667	"White"	"eyes"
56	"WF"	"FC3"	0.0967869727272727	"White"	"fore"
57	"BE"	"FC3"	2.52222901515151	"Black"	"eyes"
57	"BF"	"FC3"	2.36143774242424	"Black"	"fore"
57	"WE"	"FC3"	1.75818812121212	"White"	"eyes"
57	"WF"	"FC3"	2.42361022727273	"White"	"fore"
58	"BE"	"FC3"	-0.741009121212121	"Black"	"eyes"
58	"BF"	"FC3"	-0.700085742424242	"Black"	"fore"
58	"WE"	"FC3"	-0.566043772727273	"White"	"eyes"
58	"WF"	"FC3"	-1.28600909090909	"White"	"fore"
59	"BE"	"FC3"	1.92454974242424	"Black"	"eyes"
59	"BF"	"FC3"	2.3313471969697	"Black"	"fore"
59	"WE"	"FC3"	3.46606409090909	"White"	"eyes"
59	"WF"	"FC3"	2.26153293939394	"White"	"fore"
60	"BE"	"FC3"	-2.60288184848485	"Black"	"eyes"
60	"BF"	"FC3"	-2.502523	"Black"	"fore"
60	"WE"	"FC3"	-1.49777596969697	"White"	"eyes"
60	"WF"	"FC3"	-2.59109095454545	"White"	"fore"
61	"BE"	"FC3"	1.34714366666667	"Black"	"eyes"
61	"BF"	"FC3"	-0.153836731818182	"Black"	"fore"
61	"WE"	"FC3"	0.169108762121212	"White"	"eyes"
61	"WF"	"FC3"	0.131557909090909	"White"	"fore"
62	"BE"	"FC3"	1.65518721212121	"Black"	"eyes"
62	"BF"	"FC3"	0.851274924242424	"Black"	"fore"
62	"WE"	"FC3"	0.384245196969697	"White"	"eyes"
62	"WF"	"FC3"	-1.67689948484848	"White"	"fore"
63	"BE"	"FC3"	1.35785640909091	"Black"	"eyes"
63	"BF"	"FC3"	0.440627	"Black"	"fore"
63	"WE"	"FC3"	0.122673845454545	"White"	"eyes"
63	"WF"	"FC3"	-0.276410560606061	"White"	"fore"
64	"BE"	"FC3"	1.16997181818182	"Black"	"eyes"
64	"BF"	"FC3"	0.112138946969697	"Black"	"fore"
64	"WE"	"FC3"	1.21355509090909	"White"	"eyes"
64	"WF"	"FC3"	1.64858175757576	"White"	"fore"
66	"BE"	"FC3"	0.155356509090909	"Black"	"eyes"
66	"BF"	"FC3"	-2.51689516666667	"Black"	"fore"
66	"WE"	"FC3"	-3.18715303030303	"White"	"eyes"
66	"WF"	"FC3"	-2.24642868181818	"White"	"fore"
